PLAYER,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,GA60,xGA60,GSAx60,SIGNING AGE,CLAUSE,LENGTH,SIGNING,CAP HIT,CAP HIT %
460. Travis Dermott,183,Left,34 - Round 2 - 2015 (TOR),2.48,46,100,68,0.16,3.00,6.52,4.43,465,452,50.71,866,791,52.26,658,616,51.65,42.81,35.90,54.38,-,-,-,24,,2,RFA,1500000,0.018
461. Conor Sheary,173,Left,-,15.19,129,214,182,0.84,7.13,11.83,10.06,601,519,53.66,1087,963,53.02,832,713,53.85,54.24,47.61,53.25,-,-,-,29,,2,UFA,1500000,0.018
462. Matt Martin,191,Left,148 - Round 5 - 2008 (NYI),7.65,66,106,86,0.56,4.88,7.83,6.35,317,354,47.24,598,695,46.25,431,495,46.54,26.74,28.55,48.36,-,-,-,31,,4,UFA,1500000,0.018
463. Nick Cousins,180,Left,68 - Round 3 - 2011 (PHI),10.61,103,171,143,0.75,7.29,12.10,10.11,463,402,53.53,840,699,54.58,639,546,53.92,40.14,32.51,55.25,-,-,-,26,,2,UFA,1500000,0.018
464. Derek Grant,191,Left,119 - Round 4 - 2008 (OTT),14.25,117,193,155,0.84,6.91,11.39,9.15,432,664,39.42,787,1202,39.57,595,929,39.04,37.58,70.06,34.90,-,-,-,30,,3,UFA,1500000,0.018
465. Andrej Sekera,183,Left,71 - Round 3 - 2004 (BUF),0.84,26,53,35,0.11,3.55,7.25,4.79,178,236,43.00,341,471,42.00,258,345,42.79,14.50,19.23,42.98,-,-,-,34,,2,UFA,1500000,0.018
466. Samuel Blais,188,Left,176 - Round 6 - 2014 (STL),2.14,17,33,25,0.68,5.43,10.54,7.99,93,102,47.69,167,177,48.55,125,134,48.26,7.74,8.80,46.80,-,-,-,24,,2,RFA,1500000,0.018
467. Josh Archibald,178,Right,174 - Round 6 - 2011 (PIT),0.37,4,9,6,0.31,3.32,7.47,4.98,16,44,26.67,36,76,32.14,24,60,28.57,1.59,4.73,25.16,-,-,-,27,,2,UFA,1500000,0.018
468. Austin Watson,193,Right,18 - Round 1 - 2010 (NSH),7.79,88,148,119,0.57,6.57,11.05,8.89,304,475,39.02,572,878,39.45,438,639,40.67,27.06,41.25,39.61,-,-,-,28,,3,UFA,1500000,0.018
469. Garnet Hathaway,191,Right,-,14.17,124,197,159,0.84,7.31,11.62,9.38,524,497,51.32,890,977,47.67,706,714,49.72,45.80,47.01,49.35,-,-,-,27,,4,UFA,1500000,0.018
470. Michael Rasmussen,198,Left,9 - Round 1 - 2017 (DET),17.89,129,195,173,0.92,6.66,10.07,8.94,504,644,43.90,855,1178,42.06,657,869,43.05,47.95,67.33,41.59,-,-,-,22,,3,RFA,1460000,0.018
471. Eeli Tolvanen,178,Left,30 - Round 1 - 2017 (NSH),13.29,151,266,209,0.79,9.00,15.85,12.45,571,450,55.93,1053,833,55.83,796,625,56.02,51.78,35.56,59.29,-,-,-,22,,3,RFA,1450000,0.018
472. Troy Terry,183,Right,148 - Round 5 - 2015 (ANA),26.16,192,327,264,1.14,8.42,14.35,11.58,741,647,53.39,1382,1159,54.39,1041,895,53.77,75.75,64.88,53.86,-,-,-,22,,3,RFA,1450000,0.018
473. Scott Mayfield,196,Right,34 - Round 2 - 2011 (NYI),3.58,80,202,125,0.18,3.98,10.05,6.22,511,666,43.42,953,1214,43.98,698,897,43.76,52.56,60.35,46.55,-,-,-,25,,5,RFA,1450000,0.019
474. Johan Larsson,180,Left,56 - Round 2 - 2010 (MIN),5.03,44,88,65,0.44,3.86,7.72,5.70,295,338,46.60,563,636,46.96,427,472,47.50,27.34,30.52,47.25,-,-,-,27,,2,UFA,1400000,0.017
475. Tage Thompson,198,Right,26 - Round 1 - 2016 (STL),23.70,253,457,348,1.02,10.88,19.64,14.96,828,738,52.87,1453,1219,54.38,1121,998,52.90,80.52,76.79,51.19,-,-,-,22,,3,RFA,1400000,0.017
476. William Carrier,188,Left,57 - Round 2 - 2013 (STL),14.72,120,194,162,1.21,9.83,15.90,13.27,442,328,57.40,800,651,55.13,607,465,56.62,39.95,32.74,54.96,-,-,-,25,,4,RFA,1400000,0.017
477. Robert Bortuzzo,193,Right,78 - Round 3 - 2007 (PIT),2.29,47,87,68,0.14,2.81,5.21,4.07,429,532,44.64,741,1019,42.10,581,756,43.46,39.89,52.33,43.26,-,-,-,30,,3,UFA,1375000,0.017
478. Derek Stepan,183,Right,51 - Round 2 - 2008 (NYR),10.28,96,145,124,0.99,9.19,13.89,11.88,329,283,53.76,603,526,53.41,452,402,52.93,28.70,26.68,51.82,-,-,-,31,,1,UFA,1350000,0.017
479. Jordan Oesterle,183,Left,-,1.92,63,101,77,0.14,4.59,7.36,5.61,374,467,44.47,652,816,44.41,479,635,43.00,27.79,42.89,39.32,-,-,-,29,,2,UFA,1350000,0.017
480. Riley Stillman,185,Left,114 - Round 4 - 2016 (FLA),2.04,49,117,73,0.16,3.75,8.96,5.59,326,510,39.00,591,918,39.17,434,693,38.51,27.95,43.81,38.95,-,-,-,23,,3,RFA,1350000,0.017
481. Ilya Lyubushkin,188,Right,-,1.87,54,104,75,0.08,2.41,4.63,3.35,554,776,41.65,1033,1352,43.31,787,1041,43.05,49.25,64.63,43.25,-,-,-,27,,1,UFA,1350000,0.017
482. Nicholas Paul,191,Left,101 - Round 4 - 2013 (DAL),17.07,166,303,240,0.78,7.54,13.76,10.90,599,731,45.04,1119,1359,45.16,854,1010,45.82,55.37,71.28,43.72,-,-,-,25,,2,RFA,1350000,0.017
483. Chris Wagner,183,Right,122 - Round 5 - 2010 (ANA),0.17,2,3,3,0.64,7.52,11.29,11.29,6,10,37.50,11,17,39.29,10,12,45.45,0.77,1.31,37.02,-,-,-,29,,3,UFA,1350000,0.017
484. Jan Rutta,188,Right,-,3.16,86,198,130,0.15,4.13,9.53,6.26,608,636,48.87,1099,1120,49.53,840,866,49.24,52.25,53.21,49.54,-,-,-,29,,2,UFA,1300000,0.016
485. Haydn Fleury,191,Left,7 - Round 1 - 2014 (CAR),1.83,52,105,73,0.19,5.32,10.75,7.47,252,282,47.19,454,547,45.35,340,395,46.26,19.21,23.74,44.73,-,-,-,23,,2,RFA,1300000,0.016
486. Max Jones,191,Left,24 - Round 1 - 2016 (ANA),0.07,2,4,3,0.21,6.06,12.12,9.09,6,12,33.33,14,21,40.00,9,17,34.61,0.31,0.92,25.20,-,-,-,23,,3,RFA,1295000,0.016
487. Ondrej Kase,183,Right,205 - Round 7 - 2014 (ANA),12.28,119,205,158,1.05,10.21,17.59,13.56,378,349,51.99,653,627,51.02,494,483,50.56,32.26,30.77,51.18,-,-,-,25,,1,UFA,1250000,0.015
488. Derek Ryan,178,Right,-,8.21,72,118,95,0.56,5.04,8.26,6.65,396,462,46.15,698,837,45.47,530,620,46.09,30.87,45.51,40.42,-,-,-,34,,2,UFA,1250000,0.015
489. David Rittich,191,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.57,3.02,-0.55,28,,1,UFA,1250000,0.015
490. Kris Russell,178,Left,67 - Round 3 - 2005 (CBJ),1.77,34,66,45,0.22,4.26,8.27,5.64,237,277,46.11,409,516,44.22,303,374,44.76,21.57,23.96,47.38,-,-,-,34,,1,UFA,1250000,0.015
491. Nathan Beaulieu,188,Left,17 - Round 1 - 2011 (MTL),0.81,24,52,38,0.19,5.57,12.07,8.82,98,181,35.13,183,317,36.60,143,246,36.76,8.10,17.29,31.90,-,-,-,27,,2,UFA,1250000,0.015
492. Pierre Engvall,196,Left,188 - Round 7 - 2014 (TOR),15.32,154,270,217,0.89,8.92,15.64,12.57,563,489,53.52,987,847,53.82,759,668,53.19,50.70,40.43,55.63,-,-,-,24,,2,RFA,1250000,0.015
493. Casey DeSmith,183,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.79,2.73,-0.06,27,,3,UFA,1250000,0.016
494. Tyler Motte,178,Left,121 - Round 4 - 2013 (CHI),9.73,101,178,144,0.72,7.46,13.14,10.63,347,459,43.05,598,882,40.40,463,621,42.71,29.22,42.06,40.99,-,-,-,25,,2,RFA,1225000,0.015
495. Nolan Patrick,188,Right,2 - Round 1 - 2017 (PHI),4.29,34,51,43,0.89,7.09,10.64,8.97,163,115,58.63,305,215,58.65,232,161,59.03,16.52,11.68,58.58,-,-,-,22,,2,RFA,1200000,0.015
496. Victor Mete,175,Left,100 - Round 4 - 2016 (MTL),1.52,27,55,42,0.17,2.99,6.10,4.66,247,303,44.91,451,566,44.35,343,426,44.60,21.48,32.06,40.11,-,-,-,23,,1,RFA,1200000,0.015
497. Frédérick Gaudreau,183,Right,-,12.56,132,227,179,0.61,6.39,10.99,8.66,645,667,49.16,1161,1172,49.76,872,897,49.29,59.25,61.72,48.98,-,-,-,28,,2,UFA,1200000,0.015
498. Joshua Brown,196,Right,152 - Round 6 - 2013 (FLA),1.11,45,87,63,0.09,3.65,7.06,5.11,334,470,41.54,593,818,42.03,457,621,42.39,25.46,44.22,36.54,-,-,-,26,,2,RFA,1200000,0.015
499. Jacob Larsson,188,Left,27 - Round 1 - 2015 (ANA),0.10,5,8,7,0.07,3.27,5.24,4.58,46,46,50.00,88,84,51.16,71,65,52.21,3.86,4.47,46.34,-,-,-,23,,2,RFA,1200000,0.015
500. Kailer Yamamoto,173,Right,22 - Round 1 - 2017 (EDM),18.41,114,188,155,0.81,5.01,8.25,6.81,709,752,48.53,1315,1340,49.53,981,1044,48.44,71.98,72.39,49.86,-,-,-,22,,1,RFA,1175000,0.014
501. Jesse Puljujärvi,193,Right,4 - Round 1 - 2016 (EDM),21.71,160,264,226,1.23,9.10,15.01,12.85,746,494,60.16,1305,808,61.76,995,638,60.93,77.70,41.91,64.95,-,-,-,22,,2,RFA,1175000,0.014
502. Juuso Riikola,183,Left,-,0.23,7,14,8,0.21,6.28,12.55,7.17,46,38,54.76,85,61,58.22,61,45,57.55,4.59,2.59,63.98,-,-,-,26,,2,RFA,1150000,0.014
503. Austin Wagner,185,Left,99 - Round 4 - 2015 (LAK),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,23,,3,RFA,1133333,0.014
504. Ross Colton,183,Left,118 - Round 4 - 2016 (TBL),19.00,159,259,215,1.12,9.44,15.38,12.76,561,447,55.65,1006,817,55.18,783,624,55.65,54.44,39.11,58.19,-,-,-,24,,2,RFA,1125000,0.014
505. Brandon Sutter,191,Right,11 - Round 1 - 2007 (CAR),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,32,,1,UFA,1125000,0.014
506. Jonas Siegenthaler,191,Left,57 - Round 2 - 2015 (WSH),2.54,92,190,121,0.11,3.84,7.92,5.04,678,735,47.98,1209,1321,47.79,919,1013,47.57,59.57,62.92,48.63,-,-,-,24,,2,RFA,1125000,0.014
507. Danton Heinen,185,Left,116 - Round 4 - 2014 (BOS),16.54,138,217,183,1.03,8.57,13.48,11.36,554,422,56.76,974,758,56.24,756,566,57.19,50.63,33.03,60.52,-,-,-,25,,1,UFA,1100000,0.013
508. Michael Raffl,183,Left,-,10.02,94,151,127,0.54,5.11,8.19,6.90,409,535,43.33,812,1014,44.47,614,750,45.01,37.17,48.02,43.63,-,-,-,32,,1,UFA,1100000,0.013
509. Ryan Dzingel,183,Left,204 - Round 7 - 2011 (OTT),3.72,32,58,45,0.51,4.38,7.93,6.15,169,258,39.58,325,432,42.93,245,340,41.88,13.97,19.64,41.57,-,-,-,29,,1,UFA,1100000,0.013
510. Dylan Gambrell,183,Right,60 - Round 2 - 2016 (SJS),6.55,58,102,90,0.51,4.55,8.00,7.06,277,451,38.04,506,858,37.10,390,627,38.35,25.57,43.12,37.22,-,-,-,24,,1,RFA,1100000,0.013
511. Pheonix Copley,193,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.11,1.93,-1.17,27,,3,UFA,1100000,0.014
512. Nicolas Aubé-Kubel,180,Right,48 - Round 2 - 2014 (PHI),8.52,87,152,119,0.70,7.19,12.56,9.83,372,360,50.82,641,664,49.12,478,508,48.48,27.88,29.46,48.62,-,-,-,24,,2,RFA,1075000,0.013
513. Joel Kiviranta,178,Left,-,5.42,59,98,78,0.61,6.64,11.03,8.77,252,238,51.43,458,460,49.89,347,343,50.29,21.26,19.87,51.69,-,-,-,25,,2,RFA,1050000,0.013
514. Vinnie Hinostroza,175,Right,169 - Round 6 - 2012 (CHI),8.15,92,154,122,0.56,6.41,10.73,8.50,398,452,46.82,727,754,49.09,551,607,47.58,29.46,36.70,44.53,-,-,-,27,,1,UFA,1050000,0.013
515. Trent Frederic,188,Left,29 - Round 1 - 2016 (BOS),9.48,100,157,126,0.81,8.58,13.47,10.81,355,340,51.08,572,612,48.31,466,465,50.05,27.94,26.11,51.69,-,-,-,23,,2,RFA,1050000,0.013
516. Kevin Stenlund,193,Right,58 - Round 2 - 2015 (CBJ),0.19,3,4,3,0.50,7.97,10.63,7.97,12,13,48.00,19,24,44.19,13,19,40.61,0.56,0.78,42.22,-,-,-,24,,1,RFA,1050000,0.013
517. Tuukka Rask,191,Left,21 - Round 1 - 2005 (TOR),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.28,2.32,-1.96,34,NMC,1,UFA,1000000,0.012
518. Darren Helm,183,Left,132 - Round 5 - 2005 (DET),9.02,93,146,115,0.75,7.78,12.21,9.61,331,450,42.38,584,795,42.35,421,611,40.79,24.82,39.46,38.61,-,-,-,34,,1,UFA,1000000,0.012
519. Anthony Deangelo,180,Right,19 - Round 1 - 2014 (TBL),7.44,151,264,191,0.35,7.15,12.50,9.03,828,568,59.31,1528,1005,60.32,1191,790,60.12,90.38,58.60,60.67,-,-,-,25,,1,UFA,1000000,0.012
520. Andrew Cogliano,178,Left,25 - Round 1 - 2005 (EDM),7.23,75,128,104,0.46,4.80,8.19,6.66,362,514,41.32,651,987,39.74,515,728,41.43,29.08,48.82,37.33,-,-,-,34,,1,UFA,1000000,0.012
521. Evan Rodrigues,180,Right,-,24.10,244,393,310,1.11,11.27,18.16,14.32,839,564,59.80,1473,993,59.73,1125,738,60.39,80.50,54.45,59.65,-,-,-,27,,1,UFA,1000000,0.012
522. Alexander Barabanov,178,Left,-,11.62,103,166,136,0.57,5.14,8.27,6.79,624,606,50.73,1171,1164,50.15,864,856,50.23,56.00,60.89,47.91,-,-,-,27,,1,UFA,1000000,0.012
523. Henrik Borgström,191,Left,23 - Round 1 - 2016 (FLA),5.07,41,85,57,0.56,4.50,9.32,6.25,241,235,50.63,464,468,49.79,315,325,49.22,20.39,18.43,52.52,-,-,-,23,,2,RFA,1000000,0.012
524. Christian Fischer,188,Right,32 - Round 2 - 2015 (ARI),7.73,76,123,95,0.67,6.56,10.62,8.19,278,388,41.74,549,711,43.57,402,534,42.95,27.01,37.77,41.69,-,-,-,23,,2,RFA,1000000,0.012
525. Kyle Clifford,188,Left,35 - Round 2 - 2009 (LAK),2.08,29,44,36,0.56,7.91,12.00,9.82,102,119,46.15,195,203,48.99,144,159,47.52,7.00,9.36,42.79,-,-,-,29,,2,UFA,1000000,0.012
526. Matthew Benning,185,Right,175 - Round 6 - 2012 (BOS),1.93,61,114,79,0.11,3.45,6.44,4.46,431,607,41.52,791,1083,42.21,619,834,42.60,36.76,55.18,39.97,-,-,-,26,,2,UFA,1000000,0.012
527. Carter Verhaeghe,185,Left,82 - Round 3 - 2013 (TOR),20.75,167,312,232,0.99,8.00,14.95,11.12,808,589,57.84,1466,997,59.52,1098,770,58.78,82.63,57.45,58.99,-,-,-,24,,2,UFA,1000000,0.012
528. Kodie Curran,188,Left,-,0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,30,,2,UFA,1000000,0.012
529. Nicolas Deslauriers,191,Left,84 - Round 3 - 2009 (LAK),9.68,90,158,123,0.63,5.87,10.30,8.02,352,528,40.00,656,985,39.97,490,731,40.13,29.83,45.79,39.45,-,-,-,29,,2,UFA,1000000,0.012
530. Connor Clifton,180,Right,133 - Round 5 - 2013 (ARI),2.41,80,148,107,0.15,4.98,9.22,6.66,516,439,54.03,843,806,51.12,677,618,52.28,34.90,35.97,49.24,-,-,-,25,,3,RFA,1000000,0.012
531. Ryan Carpenter,183,Right,-,7.47,67,117,93,0.53,4.76,8.33,6.62,318,475,40.10,627,864,42.05,455,632,41.86,27.67,44.59,38.29,-,-,-,28,,3,UFA,1000000,0.012
532. Collin Delia,188,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.85,3.03,-0.82,25,,3,RFA,1000000,0.013
533. Ross Johnston,196,Left,-,1.29,9,18,12,0.24,1.64,3.29,2.19,122,155,44.04,208,297,41.19,161,218,42.48,8.61,14.11,37.92,-,-,-,24,,4,RFA,1000000,0.013
534. Adam Gaudette,185,Right,149 - Round 5 - 2015 (VAN),8.41,94,162,126,0.77,8.59,14.80,11.51,324,347,48.29,582,575,50.30,447,451,49.78,27.86,30.54,47.71,-,-,-,24,,1,UFA,997500,0.012
535. Jujhar Khaira,193,Left,63 - Round 3 - 2012 (EDM),2.94,32,51,39,0.48,5.23,8.33,6.37,140,222,38.67,263,413,38.90,186,305,37.88,9.66,18.82,33.92,-,-,-,26,,2,UFA,975000,0.012
536. Maxim Mamin,188,Left,175 - Round 6 - 2016 (FLA),7.54,49,81,66,0.95,6.17,10.21,8.32,283,225,55.71,508,435,53.87,378,324,53.85,28.36,20.52,58.02,-,-,-,26,,1,RFA,975000,0.012
537. Michael McLeod,188,Right,12 - Round 1 - 2016 (NJD),6.94,78,126,106,0.41,4.55,7.37,6.20,397,543,42.23,743,1023,42.07,574,782,42.33,36.54,53.25,40.69,-,-,-,23,,2,RFA,975000,0.012
538. Eric Robinson,188,Left,-,11.31,104,187,136,0.73,6.70,12.05,8.77,405,572,41.45,752,981,43.39,558,762,42.27,37.47,54.62,40.69,-,-,-,25,,2,RFA,975000,0.012
539. Mathieu Perreault,178,Left,177 - Round 6 - 2006 (WSH),3.99,27,46,35,0.85,5.76,9.81,7.46,141,132,51.65,256,264,49.23,190,197,49.10,13.80,11.67,54.18,-,-,-,33,,1,UFA,950000,0.012
540. Michael Bunting,180,Left,117 - Round 4 - 2014 (ARI),23.80,175,296,242,1.15,8.55,14.46,11.83,780,567,57.91,1449,982,59.61,1088,761,58.84,78.72,48.25,62.00,-,-,-,25,,2,UFA,950000,0.012
541. Cédric Paquette,185,Left,101 - Round 4 - 2012 (TBL),1.29,16,26,21,0.36,4.51,7.34,5.93,89,130,40.64,138,238,36.70,105,176,37.36,5.90,13.11,31.04,-,-,-,27,,1,UFA,950000,0.012
542. Trevor van Riemsdyk,188,Right,-,2.93,75,147,102,0.14,3.58,7.01,4.87,526,647,44.84,988,1274,43.68,742,920,44.65,46.13,61.03,43.05,-,-,-,29,,2,UFA,950000,0.012
543. Anthony Stolarz,198,Left,45 - Round 2 - 2012 (PHI),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.67,2.82,0.15,27,,2,UFA,950000,0.012
544. Slater Koekkoek,188,Left,10 - Round 1 - 2012 (TBL),0.28,11,26,19,0.08,3.11,7.35,5.37,98,114,46.23,176,198,47.06,133,155,46.18,7.49,11.29,39.88,-,-,-,27,,2,UFA,925000,0.011
545. Alexander Volkov,185,Left,48 - Round 2 - 2017 (TBL),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,23,,1,RFA,925000,0.011
546. Connor Mackey,188,Left,-,0.23,4,8,7,0.34,5.89,11.78,10.31,22,17,56.41,41,33,55.41,29,22,56.86,1.53,1.43,51.69,-,-,-,24,,2,RFA,912500,0.011
547. Tyler Ennis,175,Left,26 - Round 1 - 2008 (BUF),8.19,89,157,124,0.69,7.47,13.18,10.41,386,330,53.91,714,617,53.64,540,468,53.57,34.27,28.85,54.29,-,-,-,31,,1,UFA,900000,0.011
548. Jordie Benn,188,Left,-,1.26,37,77,54,0.13,3.80,7.91,5.55,266,337,44.11,479,605,44.19,357,458,43.80,19.62,24.69,44.28,-,-,-,33,,1,UFA,900000,0.011
549. William Borgen,191,Right,92 - Round 4 - 2015 (BUF),1.42,49,97,66,0.15,5.34,10.58,7.20,251,248,50.30,466,473,49.63,354,358,49.72,19.73,21.77,47.54,-,-,-,24,,2,RFA,900000,0.011
550. Logan Stanley,198,Left,18 - Round 1 - 2016 (WPG),2.93,80,180,128,0.19,5.29,11.90,8.46,404,568,41.56,731,1016,41.84,560,760,42.42,34.02,58.27,36.86,-,-,-,23,,2,RFA,900000,0.011
551. Mikko Lehtonen,183,Left,-,0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,27,,1,UFA,900000,0.011
552. Mark Pysyk,185,Right,23 - Round 1 - 2010 (BUF),3.47,64,126,99,0.17,3.17,6.24,4.91,504,734,40.71,892,1240,41.84,696,980,41.53,39.36,61.58,38.99,-,-,-,29,,1,UFA,900000,0.011
553. Jarred Tinordi,198,Left,22 - Round 1 - 2010 (MTL),0.16,5,15,9,0.11,3.34,10.01,6.01,26,44,37.14,53,88,37.59,39,68,36.45,3.04,3.86,44.06,-,-,-,29,,2,UFA,900000,0.011
554. Keith Yandle,185,Left,105 - Round 4 - 2005 (ARI),4.38,105,233,148,0.24,5.85,12.99,8.25,596,576,50.85,1118,1010,52.54,821,769,51.64,56.52,62.68,47.42,-,-,-,34,NTC,1,UFA,900000,0.011
555. Brett Ritchie,193,Right,44 - Round 2 - 2011 (DAL),4.54,55,91,75,0.68,8.27,13.70,11.29,233,191,54.95,430,333,56.36,332,247,57.34,18.72,13.47,58.15,-,-,-,27,,1,UFA,900000,0.011
556. Nick Bjugstad,198,Right,19 - Round 1 - 2010 (FLA),8.57,82,130,107,0.88,8.41,13.34,10.98,283,277,50.54,499,530,48.49,387,413,48.38,25.11,22.47,52.77,-,-,-,28,,1,UFA,900000,0.011
557. Wayne Simmonds,188,Right,61 - Round 2 - 2007 (LAK),9.28,79,133,104,0.83,7.06,11.88,9.28,324,350,48.07,591,598,49.71,433,472,47.85,27.01,27.67,49.40,-,-,-,32,NTC,2,UFA,900000,0.011
558. Gregory Hofmann,183,Left,103 - Round 4 - 2011 (CAR),2.90,33,51,36,0.57,6.60,10.19,7.20,142,159,47.18,264,288,47.83,199,214,48.18,11.35,11.05,50.67,-,-,-,28,,1,UFA,900000,0.011
559. Anton Forsberg,191,Left,188 - Round 7 - 2011 (CBJ),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.82,3.10,0.27,28,,1,UFA,900000,0.011
560. Mason Appleton,188,Right,168 - Round 6 - 2015 (WPG),10.59,98,171,136,0.63,5.81,10.14,8.06,462,529,46.62,848,951,47.14,631,727,46.47,43.48,51.34,45.86,-,-,-,24,,2,RFA,900000,0.011
561. Patrick Maroon,188,Left,161 - Round 6 - 2007 (PHI),12.52,102,156,137,0.75,6.10,9.32,8.19,506,426,54.29,889,754,54.11,694,594,53.88,49.87,35.97,58.09,-,-,-,32,M-NTC,2,UFA,900000,0.011
562. Mackenzie MacEachern,188,Left,67 - Round 3 - 2012 (STL),1.50,14,19,16,0.81,7.53,10.22,8.60,56,45,55.45,95,103,47.98,73,74,49.66,5.00,5.09,49.55,-,-,-,26,,2,RFA,900000,0.011
563. Brett Howden,191,Left,27 - Round 1 - 2016 (TBL),6.24,39,69,60,0.75,4.67,8.27,7.19,234,241,49.26,429,484,46.99,329,339,49.25,23.93,22.28,51.79,-,-,-,23,,1,RFA,885000,0.011
564. Kurtis MacDermid,196,Left,-,2.18,46,89,63,0.30,6.43,12.44,8.81,215,229,48.42,396,386,50.64,279,300,48.19,16.51,17.21,48.96,-,-,-,26,,2,RFA,875000,0.011
565. Alexander Nylander,185,Right,8 - Round 1 - 2016 (BUF),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,23,,1,RFA,874125,0.011
566. Cal Petersen,185,Right,129 - Round 5 - 2013 (BUF),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.89,2.68,-0.22,24,,3,RFA,858333,0.011
567. Riley Sheahan,191,Left,21 - Round 1 - 2010 (DET),6.09,69,109,89,0.44,4.98,7.87,6.43,335,443,43.06,627,828,43.09,462,612,43.02,28.91,45.60,38.79,-,-,-,29,,1,UFA,850000,0.01
568. Conor Timmins,188,Right,32 - Round 2 - 2017 (COL),0.33,5,17,10,0.19,2.82,9.58,5.63,49,64,43.36,96,98,49.48,76,80,48.72,4.05,5.24,43.66,-,-,-,22,,2,RFA,850000,0.01
569. Cal Foote,191,Right,14 - Round 1 - 2017 (TBL),2.19,49,112,75,0.18,4.00,9.14,6.12,352,355,49.79,628,644,49.37,495,483,50.61,31.06,29.19,51.55,-,-,-,22,,2,RFA,850000,0.01
570. Jon Merrill,191,Left,38 - Round 2 - 2010 (NJD),2.17,59,118,83,0.11,3.00,6.00,4.22,551,715,43.52,952,1237,43.49,749,937,44.42,40.27,55.98,41.84,-,-,-,29,,1,UFA,850000,0.01
571. Sam Gagner,180,Right,6 - Round 1 - 2007 (EDM),12.95,132,185,158,0.70,7.18,10.06,8.59,482,659,42.24,829,1176,41.35,646,902,41.73,45.98,72.00,38.97,-,-,-,31,,1,UFA,850000,0.01
572. Luke Schenn,188,Right,5 - Round 1 - 2008 (TOR),3.07,78,163,101,0.16,4.12,8.61,5.34,525,614,46.09,932,1118,45.46,704,862,44.96,42.82,59.12,42.01,-,-,-,31,,2,UFA,850000,0.01
573. Zach Bogosian,191,Right,3 - Round 1 - 2008 (WPG),2.44,60,108,76,0.20,4.88,8.78,6.18,320,402,44.32,589,694,45.91,462,543,45.97,29.81,33.35,47.20,-,-,-,30,NTC,3,UFA,850000,0.01
574. Gustav Lindström,188,Right,38 - Round 2 - 2017 (DET),1.23,41,79,51,0.07,2.42,4.67,3.01,447,547,44.97,760,1015,42.82,581,750,43.65,37.03,49.48,42.80,-,-,-,22,,2,RFA,850000,0.01
575. Matt Nieto,180,Left,47 - Round 2 - 2011 (SJS),7.38,82,120,106,0.44,4.88,7.14,6.31,391,508,43.49,686,1067,39.13,534,764,41.14,29.47,49.96,37.10,-,-,-,28,,2,UFA,850000,0.01
576. Devin Shore,185,Left,61 - Round 2 - 2012 (DAL),4.01,36,65,52,0.51,4.61,8.32,6.66,209,262,44.37,368,457,44.61,287,358,44.50,16.88,24.93,40.36,-,-,-,26,,2,RFA,850000,0.01
577. Malcolm Subban,188,Left,24 - Round 1 - 2012 (BOS),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.84,3.13,-1.72,26,,2,UFA,850000,0.01
578. Jérémy Lauzon,185,Left,52 - Round 2 - 2015 (BOS),2.76,75,151,100,0.14,3.86,7.77,5.14,477,662,41.88,869,1188,42.25,668,915,42.20,40.58,62.42,39.40,-,-,-,23,,2,RFA,850000,0.01
579. Caleb Jones,185,Left,117 - Round 4 - 2015 (EDM),2.54,57,100,69,0.18,4.01,7.03,4.84,392,434,47.46,700,817,46.14,508,592,46.18,31.87,36.76,46.44,-,-,-,23,,2,RFA,850000,0.01
580. Carter Rowney,185,Right,-,2.38,15,27,21,0.51,3.24,5.84,4.54,102,137,42.68,192,272,41.38,143,185,43.60,8.14,9.98,44.92,-,-,-,32,,1,UFA,825000,0.01
