player,Age,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,SIGNING AGE,LENGTH,SIGNING,CAP HIT,CAP_HIT_%
David Perron,31,LW,71,25,35,60,2,52,6.6,16,9,0,9,17,18,0,166,15.1,1300,1099,19,67,3,5,37.5,183,1,26,16.61,166,324,238,0.77,7.66,14.95,10.98,777.0,553.0,58.42,1365.0,925.0,59.61,1051.0,742.0,58.62,73.69,56.26,56.71,30,4,1,4000000,0.0490797546012269
Corey Perry,34,RW,57,5,16,21,-2,70,1.5,4,1,0,0,10,6,0,77,6.5,782,823,33,60,4,6,40.0,191,1,28,11.09,77,159,116,0.85,5.91,12.2,8.9,437.0,366.0,54.42,828.0,683.0,54.8,607.0,506.0,54.54,46.49,28.77,61.77,34,1,1,1500000,0.0184049079754601
Brett Pesce,25,D,61,4,14,18,7,27,3.9,4,0,0,0,12,0,2,104,3.8,1335,1313,91,22,0,0,0.0,191,1,66,5.92,104,222,152,0.27,4.67,9.98,6.83,640.0,756.0,45.85,1173.0,1315.0,47.15,886.0,1034.0,46.15,63.53,79.44,44.44,23,6,0,4025000,0.0493865030674846
Jeff Petry,32,D,71,11,29,40,-10,26,6.0,7,3,1,3,20,9,0,158,7.0,1679,1419,79,177,0,0,0.0,191,1,45,8.25,158,377,240,0.28,5.65,13.47,8.58,985.0,792.0,55.43,1808.0,1413.0,56.13,1344.0,1092.0,55.17,88.14,76.59,53.5,27,6,1,5500000,0.0674846625766871
Marcus Pettersson,23,D,69,2,20,22,9,35,4.3,2,0,0,0,18,2,0,79,2.5,1339,1164,84,106,0,0,0.0,191,0,38,3.03,79,193,117,0.14,3.54,8.65,5.25,692.0,640.0,51.95,1198.0,1154.0,50.94,922.0,864.0,51.62,58.42,54.02,51.96,23,1,0,874125,0.0107254601226993
Alex Pietrangelo,30,D,70,16,36,52,11,20,9.1,10,6,0,3,19,16,1,225,7.1,1693,1451,89,47,0,0,0.0,191,1,4,13.27,225,418,302,0.47,7.99,14.85,10.73,973.0,808.0,54.63,1690.0,1376.0,55.12,1302.0,1079.0,54.68,98.02,78.13,55.65,23,7,0,6500000,0.0797546012269938
Neal Pionk,24,D,71,6,39,45,10,32,7.3,3,3,0,1,17,22,0,177,3.4,1660,1403,78,165,0,0,0.0,183,1,300,7.86,177,340,245,0.28,6.4,12.29,8.86,1008.0,856.0,54.08,1768.0,1429.0,55.3,1358.0,1148.0,54.19,100.03,81.42,55.13,23,2,0,3000000,0.0368098159509202
Tyler Pitlick,28,C,63,8,12,20,11,12,1.9,8,0,0,1,12,0,0,76,10.5,759,723,42,132,5,13,27.8,188,1,31,7.77,76,127,102,0.61,6.01,10.03,8.06,309.0,355.0,46.54,552.0,709.0,43.77,416.0,514.0,44.73,28.02,32.19,46.54,25,3,1,1000000,0.0122699386503067
Brayden Point,23,C,66,25,39,64,28,11,7.7,17,8,0,4,34,5,0,141,17.7,1248,1134,30,24,397,380,51.1,178,1,79,19.07,141,277,209,0.92,6.78,13.32,10.05,794.0,560.0,58.64,1470.0,985.0,59.88,1117.0,750.0,59.83,80.64,48.24,62.57,23,3,0,6750000,0.0828220858895705
Roman Polák,33,D,41,0,4,4,-6,24,0.9,0,0,0,0,4,0,0,34,0.0,683,1000,94,104,0,0,0.0,188,1,180,1.72,34,73,51,0.15,2.99,6.41,4.48,255.0,407.0,38.52,467.0,824.0,36.17,347.0,573.0,37.72,22.72,37.03,38.03,33,1,1,1750000,0.0214723926380368
Tucker Poolman,26,D,57,4,12,16,-1,24,2.8,3,0,1,1,12,0,0,64,6.3,995,1047,59,58,0,0,0.0,188,1,127,3.04,64,149,104,0.18,3.86,8.99,6.27,449.0,558.0,44.59,825.0,988.0,45.5,619.0,789.0,43.96,34.18,51.35,39.96,25,3,0,775000,0.0095092024539877
Ivan Provorov,23,D,69,13,23,36,11,24,7.1,6,7,0,3,13,9,1,150,8.7,1714,1491,111,84,0,0,0.0,185,0,7,8.86,150,275,191,0.31,5.25,9.63,6.69,914.0,779.0,53.99,1579.0,1414.0,52.76,1209.0,1092.0,52.54,89.8,83.76,51.74,22,6,0,6750000,0.0828220858895705
Ryan Pulock,25,D,68,10,25,35,8,14,6.8,7,3,0,3,20,5,0,163,6.1,1524,1344,139,110,0,0,0.0,188,1,15,6.37,163,315,215,0.25,6.42,12.4,8.47,746.0,758.0,49.6,1310.0,1554.0,45.74,983.0,1093.0,47.35,69.88,66.88,51.1,23,2,0,2000000,0.0245398773006134
Mark Pysyk,28,D,58,9,9,18,4,20,3.3,9,0,0,1,9,0,0,64,14.1,740,765,38,47,3,3,50.0,185,1,23,6.25,65,105,78,0.51,5.27,8.52,6.33,328.0,407.0,44.63,587.0,774.0,43.13,441.0,574.0,43.45,28.87,34.57,45.51,25,3,0,2733333,0.0335378282208588
Alexander Radulov,33,RW,60,15,19,34,8,46,3.9,8,7,0,3,16,3,0,132,11.4,1005,1005,42,48,4,10,28.6,185,0,15,16.6,132,218,167,0.99,7.88,13.02,9.97,612.0,448.0,57.74,1138.0,831.0,57.8,843.0,621.0,57.58,62.75,40.74,60.63,30,5,1,6250000,0.0766871165644171
Michael Raffl,31,LW,58,8,12,20,-2,14,1.5,7,0,1,2,11,1,0,66,12.1,717,742,25,73,99,98,50.3,183,0,300,7.22,66,93,82,0.6,5.52,7.78,6.86,320.0,341.0,48.41,556.0,647.0,46.22,421.0,481.0,46.67,25.24,33.44,43.01,30,2,1,1600000,0.0196319018404908
Rickard Rakell,26,RW,65,15,27,42,-5,12,3.9,12,3,0,2,18,6,3,186,8.1,1180,1090,29,81,10,3,76.9,183,1,30,22.61,186,316,260,1.14,9.46,16.05,13.22,671.0,559.0,54.55,1215.0,1027.0,54.19,939.0,792.0,54.25,66.58,55.98,54.32,23,6,0,3789444,0.046496245398773
Mikko Rantanen,23,RW,42,19,22,41,-2,14,4.6,11,8,0,5,16,6,0,107,17.8,796,1137,23,28,44,31,58.7,193,0,10,11.09,107,182,141,0.84,8.07,13.72,10.63,508.0,368.0,57.99,935.0,654.0,58.84,715.0,496.0,59.04,52.67,33.9,60.83,22,6,0,9250000,0.1134969325153374
Victor Rask,26,C,43,5,8,13,7,6,1.3,5,0,0,2,8,0,0,38,13.2,451,629,8,26,120,152,44.1,188,0,42,3.12,38,63,51,0.42,5.05,8.39,6.79,237.0,191.0,55.37,438.0,378.0,53.68,332.0,289.0,53.46,18.0,14.98,54.58,23,6,0,4000000,0.0490797546012269
Ryan Reaves,33,RW,71,8,7,15,-5,47,0.9,8,0,0,1,7,0,0,61,13.1,720,609,24,316,24,28,46.2,188,1,156,7.99,61,99,83,0.67,5.08,8.25,6.92,371.0,342.0,52.03,682.0,594.0,53.45,516.0,439.0,54.03,35.1,27.64,55.95,31,2,1,2775000,0.0340490797546012
Mike Reilly,26,D,44,1,15,16,-6,24,1.9,0,1,0,1,6,8,1,85,1.2,793,1081,46,39,0,0,0.0,185,0,98,3.5,85,190,132,0.26,6.43,14.38,9.99,484.0,418.0,53.66,921.0,745.0,55.28,699.0,568.0,55.17,45.19,36.19,55.53,25,2,0,1500000,0.0184049079754601
Sam Reinhart,24,C,69,22,28,50,-15,20,4.5,17,5,0,2,21,7,0,144,15.3,1423,1238,27,36,40,72,35.7,185,1,2,16.8,144,271,227,0.71,6.07,11.42,9.57,819.0,644.0,55.98,1496.0,1072.0,58.26,1168.0,875.0,57.17,71.7,66.62,51.84,22,2,0,3650000,0.0447852760736196
Brad Richardson,34,C,59,6,5,11,1,20,0.6,5,0,1,3,4,0,1,76,7.9,805,819,44,77,355,303,54.0,183,0,163,8.85,76,133,105,0.66,5.66,9.91,7.82,334.0,496.0,40.24,582.0,954.0,37.89,445.0,727.0,37.97,30.26,48.8,38.27,33,2,1,1250000,0.0153374233128834
Morgan Rielly,25,D,47,3,24,27,6,24,3.9,3,0,0,2,17,7,0,123,2.4,1137,1452,67,38,0,1,0.0,185,0,5,5.99,123,261,190,0.32,6.49,13.77,10.02,657.0,653.0,50.15,1244.0,1130.0,52.4,946.0,896.0,51.36,65.3,60.49,51.91,22,6,0,5000000,0.0613496932515337
Juuso Riikola,26,D,36,1,6,7,3,6,1.5,1,0,0,0,4,2,0,38,2.6,500,833,24,74,0,0,0.0,183,0,300,2.37,38,83,58,0.28,4.55,9.96,6.96,255.0,196.0,56.54,480.0,376.0,56.07,351.0,274.0,56.16,21.79,14.94,59.32,25,1,0,850000,0.0104294478527607
Rasmus Ristolainen,25,D,69,6,27,33,-2,46,5.4,4,2,0,0,19,7,1,128,4.7,1573,1368,82,203,0,0,0.0,193,1,8,6.96,128,214,166,0.27,4.88,8.16,6.33,721.0,836.0,46.31,1272.0,1457.0,46.61,996.0,1164.0,46.11,67.78,82.27,45.17,21,6,0,5400000,0.0662576687116564
Brett Ritchie,26,RW,27,2,4,6,-3,21,0.3,2,0,0,1,3,1,0,34,5.9,281,624,3,89,2,3,40.0,193,1,44,2.96,34,57,46,0.63,7.26,12.18,9.83,135.0,133.0,50.37,247.0,221.0,52.78,187.0,178.0,51.23,9.61,11.41,45.72,25,1,1,1000000,0.0122699386503067
Nick Ritchie,24,LW,48,9,12,21,1,97,2.1,7,2,0,2,11,1,0,78,11.5,680,850,17,102,1,7,12.5,188,0,10,10.97,78,138,119,0.97,6.89,12.18,10.5,399.0,327.0,54.96,746.0,589.0,55.88,579.0,452.0,56.16,35.33,29.0,54.92,22,3,0,1498925,0.018391717791411
Evan Rodrigues,26,C,45,6,4,10,-8,14,0.5,5,1,0,1,4,0,0,75,8.0,508,677,15,24,121,136,47.1,180,1,300,6.44,75,112,93,0.76,8.86,13.23,10.99,259.0,261.0,49.81,453.0,454.0,49.94,338.0,352.0,48.99,18.52,22.36,45.3,25,1,0,2000000,0.0245398773006134
Kevin Rooney,26,C,49,4,5,9,8,20,0.8,2,0,2,0,4,0,1,59,6.8,575,704,32,64,175,197,47.0,188,0,300,5.77,59,97,79,0.6,6.16,10.13,8.25,219.0,332.0,39.75,393.0,639.0,38.08,300.0,465.0,39.22,17.86,29.11,38.02,25,2,0,700000,0.0085889570552147
Antoine Roussel,30,LW,41,7,6,13,0,43,1.2,6,1,0,1,5,1,0,55,12.7,485,710,14,44,6,6,50.0,180,0,300,6.91,55,92,77,0.85,6.8,11.38,9.52,273.0,275.0,49.82,497.0,473.0,51.24,389.0,352.0,52.5,23.9,21.6,52.53,28,4,1,3000000,0.0368098159509202
Carter Rowney,30,RW,71,8,11,19,5,14,1.6,6,0,2,1,9,0,2,63,12.7,910,769,42,189,47,56,45.6,185,1,300,7.86,63,114,95,0.52,4.15,7.51,6.26,354.0,581.0,37.86,631.0,1058.0,37.36,495.0,801.0,38.19,30.78,49.73,38.22,29,3,1,1133333,0.013905926380368
Chad Ruhwedel,29,D,41,2,4,6,4,12,1.7,2,0,0,0,4,0,0,44,4.5,606,886,25,74,0,0,0.0,180,1,300,1.38,44,84,59,0.14,4.36,8.32,5.85,267.0,298.0,47.26,474.0,537.0,46.88,363.0,402.0,47.45,21.02,23.34,47.39,29,2,1,700000,0.0085889570552147
Kris Russell,32,D,55,0,9,9,0,14,1.9,0,0,0,0,8,0,1,45,0.0,923,1007,101,71,0,0,0.0,178,0,67,1.29,45,82,58,0.08,2.93,5.33,3.77,325.0,485.0,40.11,592.0,959.0,38.17,450.0,681.0,39.79,29.7,45.32,39.59,30,4,1,4000000,0.0490797546012269
Bryan Rust,27,RW,55,27,29,56,14,30,7.1,18,8,1,4,19,9,1,151,17.9,1087,1186,35,71,2,8,20.0,180,1,80,22.2,151,244,201,1.23,8.33,13.47,11.09,650.0,537.0,54.76,1129.0,966.0,53.89,873.0,731.0,54.43,72.65,51.81,58.37,26,4,0,3500000,0.0429447852760736
Jan Rutta,29,D,33,1,6,7,6,14,1.5,1,0,0,0,6,0,0,43,2.3,513,933,21,19,0,0,0.0,188,1,300,1.63,43,81,58,0.19,5.03,9.48,6.79,243.0,288.0,45.76,459.0,484.0,48.67,349.0,389.0,47.29,21.99,23.82,48.0,28,1,1,1300000,0.0159509202453987
Bobby Ryan,32,LW,24,5,3,8,3,22,0.9,5,0,0,0,3,0,0,43,11.6,324,811,13,41,3,2,60.0,188,1,2,5.15,43,95,67,0.95,7.95,17.57,12.39,171.0,143.0,54.46,366.0,261.0,58.37,257.0,197.0,56.61,17.07,14.04,54.88,28,7,1,7250000,0.0889570552147239
Derek Ryan,33,C,68,10,19,29,9,10,2.8,8,1,1,0,15,3,1,102,9.8,989,873,34,12,383,349,52.3,178,1,300,10.72,103,170,137,0.65,6.25,10.31,8.31,460.0,525.0,46.7,865.0,977.0,46.96,660.0,738.0,47.21,41.1,44.13,48.22,31,3,1,3125000,0.0383435582822085
Joakim Ryan,26,D,35,1,4,5,-10,10,0.8,1,0,0,0,4,0,0,54,1.9,670,1149,46,24,0,0,0.0,180,0,198,1.64,54,99,73,0.15,4.84,8.86,6.54,319.0,331.0,49.08,556.0,609.0,47.73,441.0,471.0,48.36,24.84,28.64,46.45,26,1,1,725000,0.0088957055214723
Brandon Saad,27,LW,58,21,12,33,2,16,3.9,18,1,2,5,12,0,0,140,15.0,971,1005,19,36,23,35,39.7,185,0,43,20.05,140,214,181,1.24,8.65,13.22,11.18,546.0,585.0,48.28,955.0,971.0,49.58,713.0,745.0,48.9,53.94,57.46,48.42,22,6,0,6000000,0.0736196319018405
Travis Sanheim,23,D,69,8,17,25,4,32,4.7,8,0,0,0,13,4,0,110,7.3,1391,1209,79,41,0,0,0.0,191,0,17,6.5,110,226,145,0.28,4.75,9.75,6.26,708.0,691.0,50.61,1279.0,1236.0,50.85,966.0,954.0,50.31,63.78,64.05,49.89,23,2,0,3250000,0.0398773006134969
David Savard,29,D,68,0,11,11,-3,35,2.9,0,0,0,0,9,2,0,97,0.0,1407,1241,163,129,0,0,0.0,188,1,94,2.81,97,193,135,0.12,4.13,8.23,5.76,679.0,751.0,47.48,1141.0,1475.0,43.62,898.0,1035.0,46.46,52.2,57.66,47.52,24,5,0,4250000,0.0521472392638036
Luca Sbisa,30,D,44,2,8,10,1,37,2.0,2,0,0,0,8,0,0,49,4.1,789,1076,71,91,0,0,0.0,191,0,19,1.51,49,99,64,0.11,3.73,7.53,4.87,361.0,488.0,42.52,624.0,846.0,42.45,479.0,658.0,42.13,31.33,45.26,40.9,29,1,1,750000,0.00920245398773
Marco Scandella,29,D,62,4,9,13,14,20,3.8,4,0,0,0,9,0,0,77,5.2,1090,1055,60,78,0,0,0.0,191,0,55,3.18,77,171,108,0.18,4.24,9.41,5.94,521.0,602.0,46.39,912.0,1030.0,46.96,695.0,793.0,46.71,43.9,52.06,45.75,24,5,0,4000000,0.0490797546012269
Colton Sceviour,30,C,69,6,10,16,2,6,0.6,6,0,0,0,10,0,0,114,5.3,914,795,72,91,65,82,44.2,183,1,112,8.4,114,171,150,0.55,7.5,11.24,9.86,427.0,572.0,42.74,706.0,1114.0,38.79,558.0,792.0,41.33,33.56,53.91,38.36,29,3,1,1200000,0.014723926380368
Tim Schaller,29,LW,53,5,1,6,-14,14,-0.5,4,0,1,0,1,0,0,49,10.2,613,694,28,51,7,11,38.9,188,0,300,5.08,49,86,68,0.5,4.8,8.42,6.66,202.0,393.0,33.95,366.0,751.0,32.77,285.0,537.0,34.67,15.65,36.74,29.87,27,2,1,1900000,0.0233128834355828
Mark Scheifele,26,C,71,29,44,73,2,45,7.6,19,10,0,6,34,10,0,170,17.1,1548,1308,49,34,605,685,46.9,191,1,7,26.36,170,288,236,1.02,6.59,11.16,9.15,963.0,826.0,53.83,1720.0,1410.0,54.95,1331.0,1139.0,53.89,101.9,84.93,54.54,23,8,0,6125000,0.0751533742331288
Brayden Schenn,28,C,71,25,33,58,3,44,6.4,15,10,0,4,22,11,0,138,18.1,1311,1108,21,119,350,364,49.0,185,0,5,16.64,138,224,173,0.76,6.33,10.27,7.93,745.0,572.0,56.57,1311.0,991.0,56.95,999.0,768.0,56.54,73.98,57.65,56.2,24,4,0,5125000,0.062883435582822
Luke Schenn,30,D,25,1,2,3,-8,23,-0.1,1,0,0,0,2,0,0,31,3.2,311,747,21,83,0,0,0.0,188,1,5,0.86,31,56,42,0.17,5.98,10.79,8.1,134.0,196.0,40.61,258.0,329.0,43.95,194.0,253.0,43.4,10.29,17.2,37.43,29,1,1,700000,0.0085889570552147
Nick Schmaltz,23,C,70,11,34,45,3,20,4.3,9,2,0,2,23,11,0,95,11.6,1087,932,35,12,160,216,42.6,183,1,20,10.05,95,188,131,0.55,5.24,10.37,7.23,607.0,521.0,53.81,1110.0,923.0,54.6,826.0,719.0,53.46,50.5,46.29,52.17,23,7,0,5850000,0.0717791411042944
Nate Schmidt,28,D,59,7,24,31,11,12,5.6,6,1,0,0,18,6,0,112,6.3,1279,1301,91,25,0,0,0.0,183,0,300,4.82,112,225,143,0.23,5.26,10.56,6.71,697.0,665.0,51.17,1281.0,1195.0,51.74,963.0,896.0,51.8,68.42,60.72,52.98,27,6,1,5950000,0.0730061349693251
Justin Schultz,29,D,46,3,9,12,-13,6,1.3,3,0,0,0,3,6,0,86,3.5,914,1193,50,36,0,0,0.0,188,1,43,4.25,86,178,126,0.28,5.64,11.68,8.27,547.0,416.0,56.8,907.0,745.0,54.9,700.0,557.0,55.69,46.72,38.61,54.75,26,3,0,5500000,0.0674846625766871
Jaden Schwartz,27,C,71,22,35,57,3,18,6.0,13,9,0,4,24,11,0,162,13.6,1291,1091,28,60,9,11,45.0,178,0,14,24.5,162,286,232,1.13,7.54,13.31,10.8,745.0,530.0,58.43,1317.0,922.0,58.82,1003.0,718.0,58.28,73.33,53.78,57.69,24,5,0,5350000,0.0656441717791411
Brent Seabrook,34,D,32,3,1,4,1,8,1.2,2,1,0,1,1,0,0,40,7.5,581,1089,61,52,0,0,0.0,191,1,14,1.75,40,78,51,0.18,4.13,8.06,5.27,283.0,369.0,43.4,499.0,647.0,43.54,366.0,483.0,43.11,23.19,31.84,42.14,31,8,1,6875000,0.0843558282208589
Tyler Seguin,28,C,69,17,33,50,-2,22,4.9,14,3,0,6,21,12,0,245,6.9,1321,1149,31,90,538,387,58.2,185,1,2,23.11,245,395,305,1.05,11.13,17.94,13.85,784.0,685.0,53.37,1467.0,1270.0,53.6,1077.0,942.0,53.34,81.13,60.69,57.21,27,8,1,9850000,0.1208588957055214
Andrej Sekera,33,D,57,2,6,8,9,14,3.2,1,0,1,0,6,0,0,63,3.2,1026,1080,75,34,0,0,0.0,183,0,71,2.59,63,128,86,0.15,3.68,7.48,5.03,446.0,538.0,45.33,806.0,1048.0,43.47,606.0,761.0,44.33,38.34,47.1,44.87,33,1,1,1500000,0.0184049079754601
Damon Severson,25,D,69,8,23,31,-20,52,4.4,5,3,0,2,16,7,0,114,7.0,1584,1378,97,81,0,0,0.0,188,1,60,7.75,114,221,149,0.28,4.32,8.36,5.64,805.0,843.0,48.85,1402.0,1504.0,48.25,1076.0,1127.0,48.84,74.52,74.22,50.1,22,6,0,4166666,0.051124736196319
Kevin Shattenkirk,31,D,70,8,26,34,22,38,6.6,7,1,0,0,20,6,0,131,6.1,1323,1134,66,62,0,0,0.0,183,1,14,5.62,131,246,172,0.25,5.94,11.16,7.8,718.0,618.0,53.74,1337.0,1093.0,55.02,990.0,836.0,54.22,62.38,43.7,58.8,30,1,1,1750000,0.0214723926380368
Andrew Shaw,28,C,26,3,7,10,-4,33,0.5,2,1,0,0,6,1,0,46,6.5,376,867,9,74,42,51,45.2,180,1,139,5.36,46,69,61,0.86,7.34,11.01,9.74,230.0,205.0,52.87,423.0,332.0,56.03,306.0,262.0,53.87,24.33,20.1,54.76,24,6,0,3900000,0.0478527607361963
Riley Sheahan,28,C,66,8,7,15,-13,6,0.6,7,0,1,1,6,0,1,70,11.4,844,768,33,26,409,425,49.0,191,0,21,9.52,70,109,93,0.68,4.98,7.75,6.61,313.0,524.0,37.4,549.0,979.0,35.93,424.0,711.0,37.36,28.35,46.49,37.88,27,1,1,900000,0.011042944785276
Conor Sheary,27,LW,63,10,13,23,-5,10,1.9,9,1,0,1,11,2,0,102,9.8,826,786,26,28,1,3,25.0,173,0,300,9.43,102,168,140,0.69,7.41,12.21,10.17,435.0,379.0,53.44,769.0,685.0,52.89,577.0,541.0,51.61,35.15,33.93,50.88,25,3,0,3000000,0.0368098159509202
Devin Shore,25,C,45,5,7,12,-10,8,0.6,5,0,0,1,5,2,0,50,10.0,524,699,14,52,47,53,47.0,185,0,61,5.15,50,79,69,0.59,5.72,9.03,7.9,266.0,294.0,47.5,479.0,529.0,47.52,377.0,415.0,47.6,21.78,24.63,46.93,23,2,0,2300000,0.0282208588957055
Nick Shore,27,C,63,3,3,6,1,20,-0.1,3,0,0,0,3,0,0,45,6.7,578,551,20,55,211,170,55.4,185,1,82,3.04,45,77,63,0.32,4.67,7.99,6.54,206.0,342.0,37.59,383.0,638.0,37.51,292.0,490.0,37.34,13.75,31.68,30.27,26,1,1,750000,0.00920245398773
Jakob Silfverberg,29,LW,66,21,18,39,0,14,4.4,15,4,2,1,15,3,0,155,13.5,1167,1061,41,28,8,33,19.5,185,1,39,16.37,155,270,218,0.84,7.97,13.88,11.21,596.0,566.0,51.29,1146.0,1055.0,52.07,860.0,809.0,51.53,61.59,55.37,52.66,28,5,1,5250000,0.0644171779141104
Wayne Simmonds,31,RW,68,8,17,25,-21,66,1.0,3,5,0,1,13,4,0,119,6.7,1015,895,29,145,29,45,39.2,188,1,61,15.35,119,194,150,0.91,7.05,11.49,8.88,561.0,483.0,53.74,1028.0,901.0,53.29,771.0,662.0,53.8,54.88,45.64,54.6,30,1,1,5000000,0.0613496932515337
Dominik Simon,25,C,64,7,15,22,-9,12,1.1,7,0,0,0,14,1,0,102,6.9,922,864,20,57,15,27,35.7,180,0,137,9.5,102,180,140,0.62,6.64,11.71,9.11,516.0,470.0,52.33,925.0,831.0,52.68,703.0,639.0,52.38,39.27,40.03,49.52,23,2,0,750000,0.00920245398773
Colton Sissons,26,C,57,9,6,15,-2,20,0.9,8,0,1,2,6,0,0,52,17.3,817,860,41,84,283,269,51.3,185,1,50,6.16,52,92,80,0.45,3.82,6.76,5.88,328.0,449.0,42.21,587.0,889.0,39.77,463.0,631.0,42.32,26.47,38.6,40.68,25,7,0,2857143,0.0350569693251533
Jeff Skinner,27,LW,59,14,9,23,-22,18,1.4,14,0,0,1,6,3,0,183,7.7,973,989,11,29,32,54,37.2,180,0,7,16.68,183,291,234,1.03,11.29,17.95,14.44,561.0,466.0,54.63,974.0,787.0,55.31,739.0,619.0,54.42,47.27,45.73,50.83,27,8,1,9000000,0.1104294478527607
Brady Skjei,25,D,67,8,16,24,-10,45,3.2,8,0,0,1,14,0,2,139,5.8,1386,1241,96,103,0,0,0.0,191,0,28,5.91,139,239,178,0.26,6.02,10.34,7.7,668.0,887.0,42.96,1178.0,1609.0,42.27,914.0,1256.0,42.12,56.44,85.99,39.63,24,6,0,5250000,0.0644171779141104
Jaccob Slavin,25,D,68,6,30,36,30,10,7.9,6,0,0,3,26,3,1,145,4.1,1592,1404,107,43,0,0,0.0,191,0,120,5.92,145,293,207,0.22,5.47,11.05,7.81,900.0,763.0,54.12,1537.0,1379.0,52.71,1210.0,1062.0,53.26,92.88,79.77,53.8,24,7,0,5300000,0.0650306748466257
Brendan Smith,30,D,62,3,5,8,-12,71,0.5,2,0,1,0,4,0,1,45,6.7,688,666,41,90,1,0,100.0,188,0,27,3.89,45,87,66,0.34,3.92,7.58,5.75,258.0,405.0,38.9,462.0,773.0,37.4,360.0,574.0,38.54,20.17,41.68,32.61,28,4,1,4350000,0.0533742331288343
Craig Smith,30,C,69,18,13,31,18,34,4.0,14,4,0,2,10,3,0,184,9.8,926,805,19,60,14,15,48.3,185,1,98,20.63,184,280,250,1.34,11.92,18.14,16.19,641.0,397.0,61.75,1132.0,735.0,60.63,883.0,557.0,61.32,61.18,34.22,64.12,25,5,0,4250000,0.0521472392638036
Reilly Smith,28,RW,71,27,27,54,17,20,6.8,22,3,2,6,23,2,2,169,16.0,1272,1075,30,55,3,9,25.0,185,0,69,23.08,169,266,228,1.09,7.97,12.55,10.76,725.0,631.0,53.47,1327.0,1140.0,53.79,996.0,863.0,53.58,75.93,62.17,54.98,25,5,0,5000000,0.0613496932515337
Zack Smith,31,C,50,4,7,11,2,29,0.6,3,0,1,1,6,0,1,43,9.3,589,707,18,112,88,102,46.3,188,0,79,3.59,43,76,57,0.37,4.38,7.75,5.81,241.0,348.0,40.92,445.0,599.0,42.62,318.0,449.0,41.46,18.7,29.9,38.47,29,4,1,3250000,0.0398773006134969
Carl Söderberg,34,C,70,17,18,35,6,18,4.0,11,6,0,1,13,5,0,135,12.6,1113,954,41,77,245,296,45.3,191,0,49,15.64,135,219,180,0.84,7.28,11.81,9.71,572.0,575.0,49.87,1008.0,1042.0,49.17,778.0,796.0,49.43,53.25,51.15,51.01,29,5,1,4750000,0.058282208588957
Jared Spurgeon,30,D,62,12,20,32,-1,18,5.4,9,3,0,2,10,10,0,112,10.7,1400,1354,102,61,0,1,0.0,175,1,156,7.83,112,234,162,0.34,4.8,10.02,6.95,733.0,751.0,49.39,1359.0,1305.0,51.01,1017.0,1004.0,50.32,66.87,60.72,52.41,26,4,0,5187500,0.0636503067484662
Eric Staal,35,C,66,19,28,47,-9,28,4.4,14,5,0,5,19,9,0,113,16.8,1131,1028,22,24,495,504,49.5,193,0,2,14.56,113,232,169,0.77,6.0,12.31,8.97,618.0,550.0,52.91,1154.0,965.0,54.46,856.0,742.0,53.57,59.03,42.93,57.9,34,2,1,3250000,0.0398773006134969
Jordan Staal,31,C,68,8,19,27,3,40,1.6,6,2,0,0,18,1,0,125,6.4,1190,1050,36,149,699,585,54.4,193,0,2,16.91,125,202,169,0.85,6.3,10.18,8.52,614.0,578.0,51.51,1176.0,1047.0,52.9,888.0,808.0,52.36,68.88,59.34,53.72,23,10,1,6000000,0.0736196319018405
Marc Staal,33,D,52,2,9,11,5,16,2.1,2,0,0,0,9,0,0,46,4.3,917,1059,76,69,0,0,0.0,193,0,12,1.55,46,87,61,0.1,3.01,5.69,3.99,391.0,603.0,39.34,668.0,1123.0,37.29,526.0,852.0,38.17,34.96,58.75,37.31,28,6,1,5700000,0.0699386503067484
Steven Stamkos,29,C,57,29,37,66,14,22,8.1,19,10,0,6,28,9,0,176,16.5,1050,1105,38,69,365,307,54.3,185,1,1,19.77,176,319,245,1.12,10.06,18.23,14.0,631.0,508.0,55.4,1188.0,907.0,56.71,890.0,706.0,55.76,63.81,45.33,58.47,26,8,1,8500000,0.1042944785276073
Paul Stastny,34,C,71,17,21,38,6,24,3.8,12,5,0,3,15,5,1,136,12.5,1216,1028,32,63,624,515,54.8,183,0,44,20.73,136,200,177,1.02,6.71,9.86,8.73,767.0,511.0,60.02,1395.0,964.0,59.14,1045.0,722.0,59.14,75.17,52.41,58.92,32,3,1,6500000,0.0797546012269938
Troy Stecher,25,D,69,5,12,17,10,32,3.8,5,0,0,0,12,0,0,86,5.8,1059,921,70,69,0,0,0.0,178,1,300,2.56,86,177,120,0.15,4.87,10.02,6.8,526.0,613.0,46.18,981.0,1095.0,47.25,746.0,810.0,47.94,40.53,47.95,45.81,24,2,0,2325000,0.0285276073619631
