player,Age,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,SIGNING AGE,LENGTH,SIGNING,CAP HIT,CAP_HIT_%
Mathieu Perreault,31,C,82,15,15,30,-1,44,2.7,11,4,0,3,12,3,0,95,15.8,1003,734,25,127,26,27,49.1,178,0,177,10.69,95,169,136,0.64,5.68,10.11,8.14,543.0,431.0,55.75,1034.0,839.0,55.21,748.0,618.0,54.76,43.61,35.08,55.42,28,4,1,4125000,0.0518867924528301
David Perron,30,LW,57,23,23,46,3,46,5.5,16,7,0,1,16,7,0,112,20.5,974,1026,13,52,15,18,45.5,183,1,26,11.02,112,204,150,0.68,6.9,12.56,9.24,541.0,442.0,55.04,954.0,753.0,55.89,721.0,574.0,55.68,51.26,39.22,56.65,30,4,1,4000000,0.050314465408805
Corey Perry,33,RW,31,6,4,10,-16,27,0.4,4,2,0,1,2,2,0,59,10.2,460,889,14,21,0,2,0.0,191,1,28,6.5,59,104,82,0.85,7.7,13.58,10.71,226.0,203.0,52.68,451.0,411.0,52.32,334.0,303.0,52.43,21.82,19.72,52.53,28,8,1,8625000,0.1084905660377358
Brett Pesce,24,D,73,7,22,29,35,24,7.9,7,0,0,2,20,0,2,98,7.1,1496,1229,131,53,1,0,100.0,191,1,66,5.03,98,195,134,0.2,3.93,7.82,5.37,755.0,746.0,50.3,1338.0,1396.0,48.94,1060.0,1042.0,50.43,81.53,70.45,53.64,23,6,0,4025000,0.05062893081761
Jeff Petry,31,D,82,13,33,46,-5,28,6.8,10,3,0,4,24,8,1,172,7.6,1896,1387,123,190,0,1,0.0,191,1,45,9.77,172,437,281,0.31,5.45,13.84,8.9,1094.0,1004.0,52.14,2102.0,1730.0,54.85,1513.0,1325.0,53.31,96.47,97.13,49.83,27,6,1,5500000,0.0691823899371069
Dion Phaneuf,33,D,67,1,5,6,-21,53,0.4,1,0,0,0,5,0,0,80,1.3,1005,900,79,128,0,0,0.0,193,0,9,2.9,80,197,122,0.17,4.78,11.76,7.28,482.0,532.0,47.53,949.0,991.0,48.92,691.0,748.0,48.02,39.14,44.25,46.94,29,7,1,7000000,0.0880503144654088
Alex Pietrangelo,29,D,71,13,28,41,2,22,7.3,10,3,0,2,15,12,1,168,7.7,1709,1445,139,62,0,1,0.0,191,1,4,10.11,168,357,233,0.36,5.9,12.53,8.18,970.0,807.0,54.59,1775.0,1499.0,54.22,1328.0,1125.0,54.14,100.09,83.23,54.6,23,7,0,6500000,0.0817610062893081
Tyler Pitlick,27,C,47,8,4,12,-2,6,1.1,7,1,0,1,4,0,0,75,10.7,629,803,27,93,5,7,41.7,188,1,31,6.51,75,124,99,0.62,7.15,11.83,9.44,300.0,316.0,48.7,542.0,607.0,47.17,395.0,449.0,46.8,24.93,28.32,46.82,25,3,1,1000000,0.0125786163522012
Roman Polák,32,D,77,1,8,9,6,69,3.8,1,0,0,0,8,0,0,77,1.3,1476,1150,152,191,0,0,0.0,188,1,180,3.63,77,155,116,0.15,3.13,6.3,4.72,589.0,865.0,40.51,1058.0,1684.0,38.58,810.0,1216.0,39.97,56.58,78.83,41.78,32,1,1,1300000,0.0163522012578616
Jason Pominville,36,RW,73,16,15,31,-4,4,3.2,15,1,0,3,14,1,0,134,11.9,910,748,20,18,18,17,51.4,180,1,55,12.6,134,198,168,0.83,8.84,13.06,11.08,545.0,467.0,53.85,943.0,801.0,54.07,735.0,623.0,54.12,42.02,35.81,53.99,30,5,1,5600000,0.070440251572327
Derrick Pouliot,25,D,62,3,9,12,-1,30,2.7,2,1,0,1,9,0,0,58,5.2,1064,1030,71,76,0,0,0.0,183,0,8,3.14,58,150,100,0.18,3.27,8.46,5.64,525.0,546.0,49.02,1001.0,939.0,51.6,758.0,721.0,51.25,43.83,47.62,47.93,24,1,1,1100000,0.0138364779874213
Ryan Pulock,24,D,82,9,28,37,21,22,8.3,6,3,0,3,22,6,0,180,5.0,1834,1342,148,143,0,0,0.0,188,1,15,10.49,180,382,242,0.34,5.89,12.5,7.92,827.0,912.0,47.56,1496.0,1737.0,46.27,1112.0,1256.0,46.96,81.11,80.18,50.29,23,2,0,2000000,0.0251572327044025
Tom Pyatt,31,C,37,0,2,2,-16,2,-1.1,0,0,0,0,2,0,0,29,0.0,433,703,46,15,56,92,37.8,180,0,107,2.69,29,53,41,0.37,4.01,7.34,5.68,140.0,332.0,29.66,264.0,614.0,30.07,192.0,445.0,30.14,10.55,24.12,30.43,30,2,1,1100000,0.0138364779874213
Mark Pysyk,27,D,70,1,10,11,-1,26,2.3,1,0,0,0,9,0,1,64,1.6,1279,1096,89,133,0,0,0.0,185,1,23,2.56,64,129,93,0.12,3.0,6.05,4.36,587.0,704.0,45.47,1009.0,1300.0,43.7,789.0,974.0,44.75,47.74,60.04,44.29,25,3,0,2733333,0.0343815471698113
Alexander Radulov,32,RW,70,29,43,72,22,54,9.1,22,7,0,7,27,16,0,209,13.9,1385,1187,83,60,6,10,37.5,185,0,15,25.27,210,368,275,1.09,9.1,15.94,11.92,926.0,654.0,58.61,1619.0,1221.0,57.01,1215.0,902.0,57.39,95.04,59.9,61.34,30,5,1,6250000,0.0786163522012578
Michael Raffl,30,LW,67,6,12,18,-1,32,1.0,5,0,1,1,12,0,0,65,9.2,765,685,29,96,14,20,41.2,183,0,300,7.36,65,124,94,0.57,5.09,9.73,7.37,332.0,418.0,44.27,609.0,783.0,43.75,448.0,575.0,43.79,27.64,37.68,42.31,27,3,1,2350000,0.0295597484276729
Rickard Rakell,25,RW,69,18,25,43,-13,27,3.9,12,6,0,2,18,7,0,194,9.3,1275,1109,38,82,17,31,35.4,183,1,30,18.41,194,345,256,0.87,9.13,16.23,12.05,677.0,597.0,53.14,1295.0,1174.0,52.45,956.0,878.0,52.13,65.68,63.32,50.91,23,6,0,3789444,0.0476659622641509
Victor Rask,25,C,49,3,6,9,-4,8,0.2,3,0,0,0,4,2,0,55,5.5,593,726,12,40,204,226,47.4,188,0,42,4.38,55,100,77,0.44,5.56,10.11,7.79,296.0,271.0,52.2,584.0,524.0,52.71,426.0,403.0,51.39,21.95,23.27,48.54,23,6,0,4000000,0.050314465408805
Ty Rattie,25,RW,50,4,7,11,-2,4,0.5,4,0,0,1,6,1,0,84,4.8,567,681,7,57,1,2,33.3,183,1,32,9.41,84,124,104,1.0,8.88,13.12,11.0,289.0,278.0,50.97,519.0,500.0,50.93,386.0,368.0,51.19,25.51,22.07,53.61,25,1,1,800000,0.010062893081761
Ryan Reaves,32,RW,80,9,11,20,1,74,1.6,6,3,0,2,11,0,0,95,9.5,870,652,24,305,40,54,42.6,188,1,156,12.34,95,160,127,0.85,6.56,11.05,8.77,500.0,393.0,55.99,901.0,686.0,56.77,669.0,519.0,56.31,44.1,30.99,58.73,31,2,1,2775000,0.0349056603773584
Mike Reilly,25,D,57,3,8,11,0,16,2.1,2,1,0,1,8,0,0,101,3.0,1065,1121,53,48,0,0,0.0,185,0,98,4.63,101,225,151,0.26,5.69,12.68,8.51,618.0,536.0,53.55,1196.0,954.0,55.63,834.0,722.0,53.6,49.12,45.84,51.73,23,2,0,725000,0.0091194968553459
Sam Reinhart,23,C,82,22,43,65,-10,16,6.0,20,2,0,1,30,13,0,180,12.2,1555,1137,47,38,31,56,35.6,185,1,2,23.58,181,325,276,0.91,6.99,12.54,10.65,1035.0,772.0,57.28,1763.0,1307.0,57.43,1400.0,1029.0,57.64,92.8,71.59,56.45,22,2,0,3650000,0.0459119496855345
Brad Richardson,33,C,66,19,8,27,6,22,3.7,16,0,3,3,5,0,3,128,14.8,1054,958,55,63,577,474,54.9,183,0,163,12.9,128,215,166,0.73,7.29,12.25,9.44,481.0,573.0,45.64,912.0,1139.0,44.47,660.0,801.0,45.17,43.4,55.73,43.78,33,2,1,1250000,0.0157232704402515
Tobias Rieder,26,C,67,0,11,11,-8,8,-0.6,0,0,0,0,9,2,0,92,0.0,847,759,44,69,5,20,20.0,180,0,114,8.48,92,161,118,0.6,6.52,11.4,8.36,338.0,451.0,42.84,634.0,849.0,42.75,453.0,643.0,41.33,25.97,40.34,39.15,25,1,1,2000000,0.0251572327044025
Morgan Rielly,24,D,82,20,52,72,24,14,11.7,17,3,0,5,34,18,0,223,9.0,1896,1387,114,61,0,1,0.0,185,0,5,9.82,223,490,309,0.31,7.06,15.51,9.77,1216.0,1081.0,52.94,2307.0,1908.0,54.73,1749.0,1491.0,53.98,132.77,99.84,57.08,22,6,0,5000000,0.0628930817610062
Rasmus Ristolainen,24,D,78,5,38,43,-41,38,4.3,4,1,0,2,22,16,0,182,2.7,1922,1478,121,235,0,0,0.0,193,1,8,8.72,182,332,245,0.27,5.68,10.36,7.65,1052.0,1073.0,49.51,1809.0,1832.0,49.68,1421.0,1431.0,49.82,91.53,98.91,48.06,21,6,0,5400000,0.0679245283018867
Brett Ritchie,25,RW,53,4,2,6,-7,57,0.1,3,1,0,2,2,0,0,57,7.0,509,576,13,126,2,7,22.2,193,1,44,5.19,57,106,79,0.61,6.72,12.49,9.31,218.0,253.0,46.28,433.0,480.0,47.43,312.0,359.0,46.5,17.82,20.1,46.99,23,2,0,1750000,0.0220125786163522
Nick Ritchie,23,LW,60,9,22,31,6,82,3.0,7,2,0,2,15,7,0,96,9.4,900,900,31,123,4,8,33.3,188,0,10,11.44,96,177,149,0.76,6.4,11.8,9.93,467.0,438.0,51.6,890.0,810.0,52.35,679.0,618.0,52.35,42.0,40.49,50.92,22,3,0,1640000,0.02062893081761
Evan Rodrigues,25,C,74,9,20,29,-7,25,1.8,7,2,0,1,15,2,3,168,5.4,1171,949,33,33,304,351,46.4,180,1,300,10.72,168,282,224,0.55,8.61,14.45,11.48,640.0,615.0,51.0,1106.0,1060.0,51.06,874.0,823.0,51.5,48.62,53.61,47.56,23,2,0,650000,0.0081761006289308
Antoine Roussel,29,LW,65,9,22,31,5,118,2.9,9,0,0,1,22,0,0,84,10.7,894,826,50,87,17,17,50.0,180,0,300,8.93,84,154,126,0.6,5.64,10.33,8.44,439.0,466.0,48.51,788.0,876.0,47.36,603.0,637.0,48.63,33.64,39.29,46.13,28,4,1,3000000,0.0377358490566037
Carter Rowney,29,RW,62,7,13,20,0,12,1.6,6,0,1,0,13,0,0,53,13.2,778,753,35,178,171,176,49.3,185,1,300,7.04,53,89,74,0.54,4.09,6.86,5.71,301.0,436.0,40.84,601.0,779.0,43.55,454.0,605.0,42.87,27.9,40.68,40.68,29,3,1,1133333,0.0142557610062893
Kris Russell,31,D,72,3,13,16,5,27,3.7,3,0,0,0,12,0,1,63,4.8,1471,1226,185,93,0,0,0.0,178,0,67,2.79,63,142,92,0.11,2.57,5.79,3.75,622.0,811.0,43.41,1132.0,1545.0,42.29,851.0,1105.0,43.51,56.72,74.9,43.09,30,4,1,4000000,0.050314465408805
Bryan Rust,26,RW,72,18,17,35,10,24,3.7,16,0,2,4,15,0,2,141,12.8,1145,954,59,119,8,16,33.3,180,1,80,17.34,141,232,198,0.91,7.39,12.16,10.37,599.0,666.0,47.35,1058.0,1241.0,46.02,821.0,933.0,46.81,51.19,63.04,44.81,26,4,0,3500000,0.0440251572327044
Jan Rutta,28,D,37,2,6,8,4,16,1.5,2,0,0,0,6,0,0,42,4.8,577,936,30,24,0,0,0.0,188,1,300,1.18,42,82,56,0.12,4.37,8.52,5.82,259.0,315.0,45.12,517.0,558.0,48.09,367.0,445.0,45.2,20.27,28.12,41.89,27,1,1,2250000,0.0283018867924528
Bobby Ryan,31,LW,78,15,27,42,-29,35,2.5,8,7,0,1,18,9,0,160,9.4,1223,941,49,77,8,18,30.8,188,1,2,15.53,160,301,229,0.76,7.85,14.76,11.23,670.0,669.0,50.04,1229.0,1212.0,50.35,925.0,908.0,50.46,61.84,61.26,50.24,28,7,1,7250000,0.0911949685534591
Derek Ryan,32,C,81,13,25,38,21,24,3.7,11,2,0,1,16,5,4,103,12.6,1118,828,19,19,440,316,58.2,178,1,300,11.41,103,179,141,0.61,5.53,9.61,7.57,541.0,483.0,52.83,1024.0,916.0,52.78,753.0,691.0,52.15,55.67,47.44,53.99,31,3,1,3125000,0.0393081761006289
Brandon Saad,26,LW,80,23,24,47,-9,12,3.9,15,5,3,3,23,1,0,195,11.8,1415,1061,25,52,24,38,38.7,185,0,43,23.31,195,318,260,0.99,8.27,13.48,11.02,803.0,791.0,50.38,1451.0,1329.0,52.19,1063.0,1045.0,50.43,70.12,85.03,45.19,22,6,0,6000000,0.0754716981132075
Miikka Salomäki,25,RW,37,3,4,7,5,8,0.6,3,0,0,0,4,0,0,51,5.9,387,627,20,72,2,5,28.6,180,0,52,6.62,51,73,63,1.03,7.91,11.32,9.77,186.0,152.0,55.03,334.0,321.0,50.99,253.0,231.0,52.27,16.42,11.79,58.21,25,2,0,750000,0.0094339622641509
Steven Santini,23,D,39,1,3,4,-6,16,0.9,1,0,0,0,3,0,0,41,2.4,650,999,43,80,0,0,0.0,188,1,42,1.48,41,76,60,0.14,3.79,7.02,5.54,242.0,342.0,41.44,443.0,649.0,40.57,343.0,481.0,41.63,19.37,26.25,42.46,23,3,0,1416667,0.0178197106918239
David Savard,28,D,82,8,16,24,19,36,6.2,8,0,0,1,16,0,0,124,6.5,1619,1185,123,122,0,0,0.0,188,1,94,6.2,124,234,173,0.23,4.59,8.67,6.41,785.0,804.0,49.4,1351.0,1499.0,47.4,1067.0,1122.0,48.74,72.31,66.4,52.13,24,5,0,4250000,0.0534591194968553
Marco Scandella,28,D,63,6,7,13,-13,26,2.4,6,0,0,1,6,0,1,83,7.2,1109,1057,75,53,0,0,0.0,191,0,55,2.54,83,156,108,0.14,4.49,8.44,5.84,512.0,656.0,43.84,870.0,1174.0,42.56,673.0,928.0,42.04,34.51,59.01,36.9,24,5,0,4000000,0.050314465408805
Colton Sceviour,29,C,59,5,10,15,-2,15,0.8,5,0,0,0,9,1,0,116,4.3,725,738,58,89,39,71,35.5,183,1,112,9.4,116,172,146,0.78,9.59,14.23,12.08,323.0,385.0,45.62,573.0,756.0,43.12,438.0,546.0,44.51,25.75,34.74,42.57,29,3,1,1200000,0.0150943396226415
Tim Schaller,28,LW,47,3,7,10,-2,9,0.5,3,0,0,0,7,0,0,44,6.8,501,640,18,66,1,1,50.0,188,0,300,4.57,44,71,58,0.55,5.27,8.5,6.94,209.0,292.0,41.72,378.0,540.0,41.18,285.0,397.0,41.79,16.23,24.09,40.27,27,2,1,1900000,0.0238993710691823
Mark Scheifele,25,C,82,38,46,84,8,38,9.4,26,12,0,6,32,11,3,199,19.1,1793,1312,54,54,802,933,46.2,191,1,7,28.74,199,335,273,0.96,6.66,11.21,9.14,1056.0,975.0,51.99,1893.0,1680.0,52.98,1455.0,1303.0,52.76,111.46,93.36,54.42,23,8,0,6125000,0.0770440251572327
Brayden Schenn,27,C,72,17,37,54,3,40,5.2,13,4,0,5,29,8,0,159,10.7,1338,1115,31,111,323,357,47.5,185,0,5,24.73,159,263,226,1.11,7.13,11.8,10.14,845.0,596.0,58.64,1472.0,1140.0,56.36,1127.0,839.0,57.32,86.09,60.25,58.83,24,4,0,5125000,0.0644654088050314
Luke Schenn,29,D,26,0,2,2,-10,16,-0.1,0,0,0,0,2,0,0,30,0.0,362,834,39,105,0,0,0.0,188,1,5,1.48,30,64,40,0.25,4.98,10.62,6.64,145.0,202.0,41.79,275.0,381.0,41.92,190.0,275.0,40.86,8.98,17.32,34.13,28,1,1,800000,0.010062893081761
Nate Schmidt,27,D,61,9,21,30,22,8,6.9,8,1,0,1,14,7,0,112,8.0,1339,1317,100,37,0,0,0.0,183,0,300,6.58,112,232,154,0.28,5.01,10.4,6.9,739.0,654.0,53.05,1336.0,1224.0,52.19,1010.0,908.0,52.66,74.17,59.71,55.4,26,2,0,2225000,0.0279874213836478
Justin Schultz,28,D,29,2,13,15,0,4,2.0,1,1,0,0,8,5,0,47,4.3,595,1230,41,25,0,0,0.0,188,1,43,2.68,47,99,73,0.27,4.74,9.99,7.37,326.0,335.0,49.32,572.0,585.0,49.44,433.0,452.0,48.93,30.6,26.77,53.34,26,3,0,5500000,0.0691823899371069
Jaden Schwartz,26,C,69,11,25,36,-6,16,2.6,9,2,0,1,22,3,0,183,6.0,1251,1088,27,61,18,19,48.6,178,0,14,20.07,183,321,253,0.96,8.78,15.41,12.15,685.0,490.0,58.3,1310.0,959.0,57.73,938.0,718.0,56.64,67.02,50.7,56.93,24,5,0,5350000,0.0672955974842767
Brent Seabrook,33,D,78,5,23,28,-6,41,3.2,3,2,0,1,14,8,1,165,3.0,1490,1146,180,124,0,0,0.0,191,1,14,6.66,165,303,206,0.27,6.65,12.21,8.3,773.0,908.0,45.98,1375.0,1629.0,45.77,1017.0,1230.0,45.26,67.51,89.74,42.93,31,8,1,6875000,0.0864779874213836
Nick Seeler,25,D,71,2,5,7,-4,64,2.0,2,0,0,1,5,0,0,67,3.0,876,740,116,78,0,0,0.0,188,0,131,2.52,67,153,97,0.17,4.59,10.48,6.65,381.0,398.0,48.91,735.0,865.0,45.94,538.0,586.0,47.86,27.82,31.13,47.19,25,3,0,725000,0.0091194968553459
Tyler Seguin,27,C,82,33,47,80,17,18,9.7,24,9,0,8,29,18,0,334,9.9,1701,1245,47,74,676,579,53.9,185,1,2,35.99,334,566,432,1.27,11.78,19.96,15.24,1078.0,855.0,55.77,1919.0,1598.0,54.56,1436.0,1198.0,54.52,111.65,81.9,57.69,21,6,0,5750000,0.0723270440251572
Andrej Sekera,32,D,24,0,4,4,3,6,1.0,0,0,0,0,3,1,0,28,0.0,396,989,21,17,0,0,0.0,183,0,71,0.83,28,67,40,0.13,4.25,10.16,6.06,189.0,190.0,49.87,348.0,361.0,49.08,256.0,276.0,48.12,15.43,17.98,46.18,29,6,1,5500000,0.0691823899371069
Damon Severson,24,D,82,11,28,39,-27,58,5.4,8,3,0,0,18,9,1,146,7.5,1808,1323,87,83,0,0,0.0,188,1,60,7.84,146,262,190,0.26,4.84,8.69,6.31,950.0,974.0,49.38,1649.0,1749.0,48.53,1287.0,1330.0,49.18,83.26,88.45,48.49,22,6,0,4166666,0.052410893081761
Kevin Shattenkirk,30,D,73,2,26,28,-15,20,3.1,1,1,0,0,20,6,0,148,1.4,1383,1136,104,73,0,0,0.0,183,1,14,6.04,148,291,193,0.26,6.42,12.63,8.38,773.0,632.0,55.02,1386.0,1179.0,54.04,1032.0,872.0,54.2,69.73,61.56,53.11,28,4,1,6650000,0.0836477987421383
Andrew Shaw,27,C,63,19,28,47,17,71,5.5,16,3,0,3,25,3,0,135,14.1,1003,955,36,128,181,203,47.1,180,1,139,19.2,135,223,175,1.14,8.08,13.34,10.47,601.0,520.0,53.61,1121.0,928.0,54.71,835.0,692.0,54.68,55.52,47.26,54.02,24,6,0,3900000,0.0490566037735849
Riley Sheahan,27,C,82,9,10,19,-9,17,0.6,8,0,1,2,9,0,1,110,8.2,1104,808,44,72,360,328,52.3,191,0,21,12.41,110,164,144,0.67,5.98,8.91,7.83,477.0,638.0,42.78,831.0,1195.0,41.02,645.0,877.0,42.38,41.32,52.98,43.82,26,1,1,2100000,0.0264150943396226
Conor Sheary,26,LW,78,14,20,34,-18,12,2.4,10,4,0,3,18,2,0,147,9.5,1140,877,29,29,19,15,55.9,173,0,300,14.98,147,248,197,0.79,7.73,13.05,10.36,687.0,588.0,53.88,1204.0,996.0,54.73,926.0,772.0,54.53,53.37,49.32,51.97,25,3,0,3000000,0.0377358490566037
Devin Shore,24,C,76,10,19,29,-12,13,2.0,6,2,2,4,16,3,0,82,12.2,1084,856,64,94,86,123,41.1,185,0,61,9.21,82,162,116,0.51,4.54,8.97,6.42,500.0,577.0,46.43,944.0,1115.0,45.85,688.0,821.0,45.59,45.73,55.12,45.34,23,2,0,2300000,0.0289308176100628
Jakob Silfverberg,28,LW,73,24,19,43,-9,28,4.7,19,3,2,4,10,8,1,163,14.7,1248,1026,43,38,19,32,37.3,185,1,39,19.37,163,288,228,0.93,7.84,13.85,10.96,629.0,653.0,49.06,1154.0,1243.0,48.14,887.0,934.0,48.71,60.36,65.73,47.87,24,4,0,3750000,0.0471698113207547
Wayne Simmonds,30,RW,79,17,13,30,-16,99,1.9,12,5,0,2,10,3,0,157,10.8,1238,940,28,137,4,13,23.5,188,1,61,23.78,157,269,215,1.14,7.61,13.04,10.42,689.0,554.0,55.43,1316.0,1036.0,55.95,974.0,769.0,55.88,69.84,47.02,59.76,24,6,0,3975000,0.05
Dominik Simon,24,C,71,8,20,28,8,18,2.3,7,1,0,0,18,2,0,121,6.6,946,799,19,89,6,13,31.6,180,0,137,10.52,121,206,161,0.67,7.67,13.06,10.21,537.0,419.0,56.17,994.0,754.0,56.86,729.0,564.0,56.38,44.75,29.34,60.4,23,2,0,750000,0.0094339622641509
Colton Sissons,25,C,75,15,15,30,20,23,3.3,14,1,0,3,13,1,1,111,13.5,1203,963,52,109,421,372,53.1,185,1,50,17.07,111,197,160,0.85,5.53,9.82,7.98,584.0,576.0,50.34,1049.0,1112.0,48.54,801.0,814.0,49.6,53.15,56.13,48.64,22,3,0,625000,0.0078616352201257
Jeff Skinner,26,C,82,40,23,63,0,36,8.0,32,8,0,7,15,8,0,268,14.9,1518,1111,24,31,157,144,52.2,180,0,7,30.42,268,431,355,1.2,10.59,17.03,14.03,1039.0,746.0,58.21,1755.0,1263.0,58.15,1379.0,996.0,58.06,91.38,69.38,56.84,20,6,0,5725000,0.0720125786163522
Brady Skjei,24,D,78,8,17,25,-4,44,4.5,8,0,0,1,16,0,1,126,6.3,1656,1274,119,178,1,0,100.0,191,0,28,6.18,126,229,169,0.22,4.55,8.3,6.12,738.0,964.0,43.36,1333.0,1751.0,43.22,1026.0,1318.0,43.77,70.34,89.77,43.93,24,6,0,5250000,0.0660377358490566
Jaccob Slavin,24,D,82,8,23,31,0,18,6.0,2,5,1,1,20,2,1,146,5.5,1889,1382,133,70,0,1,0.0,191,0,120,8.92,146,304,211,0.28,4.63,9.66,6.7,1065.0,943.0,53.04,2019.0,1727.0,53.9,1522.0,1332.0,53.33,117.16,94.64,55.32,24,7,0,5300000,0.0666666666666666
Brendan Smith,29,D,63,4,9,13,-7,71,2.0,4,0,0,0,8,0,1,66,6.1,964,918,48,100,0,1,0.0,188,0,27,5.17,66,147,98,0.32,4.11,9.15,6.1,422.0,512.0,45.18,784.0,956.0,45.06,588.0,731.0,44.58,36.4,49.74,42.26,28,4,1,4350000,0.0547169811320754
Craig Smith,29,C,76,21,17,38,11,20,4.5,17,4,0,2,13,4,0,205,10.2,1150,908,33,77,26,28,48.1,185,1,98,19.19,205,338,277,1.0,10.7,17.64,14.46,694.0,476.0,59.32,1287.0,921.0,58.29,952.0,664.0,58.91,55.99,43.25,56.42,25,5,0,4250000,0.0534591194968553
Reilly Smith,27,RW,74,19,34,53,13,14,5.7,14,4,1,1,21,10,3,178,10.7,1352,1096,33,39,5,2,71.4,185,0,69,23.41,178,302,239,1.04,7.9,13.4,10.61,811.0,596.0,57.64,1524.0,1123.0,57.57,1146.0,830.0,58.0,82.28,55.75,59.61,25,5,0,5000000,0.0628930817610062
Zack Smith,30,C,70,9,19,28,-6,81,1.5,8,0,1,1,17,0,2,101,8.9,1145,981,27,136,403,417,49.1,188,0,79,10.18,101,174,139,0.53,5.29,9.11,7.29,505.0,710.0,41.56,931.0,1330.0,41.18,698.0,997.0,41.18,40.93,58.94,40.98,29,4,1,3250000,0.040880503144654
Devante Smith-Pelly,26,RW,54,4,4,8,-6,15,-0.1,4,0,0,0,4,0,0,60,6.7,586,651,36,78,16,25,39.0,183,1,42,8.03,60,114,89,0.82,6.14,11.67,9.11,225.0,333.0,40.32,447.0,658.0,40.45,329.0,460.0,41.7,22.03,32.29,40.54,26,1,1,1000000,0.0125786163522012
Vladimír Sobotka,31,C,69,5,8,13,-20,26,-0.4,5,0,0,0,7,0,1,71,7.0,979,851,30,87,318,295,51.9,180,0,106,5.46,71,127,96,0.33,4.34,7.78,5.88,405.0,605.0,40.1,723.0,1065.0,40.44,566.0,827.0,40.63,29.36,54.99,34.81,29,3,1,3500000,0.0440251572327044
Carl Söderberg,33,C,82,23,26,49,-5,26,4.7,18,2,3,2,18,8,0,188,12.2,1431,1047,67,99,528,542,49.3,191,0,49,21.06,188,314,242,0.88,7.88,13.17,10.15,721.0,780.0,48.03,1322.0,1502.0,46.81,962.0,1069.0,47.37,63.85,75.05,45.97,29,5,1,4750000,0.0597484276729559
Jason Spezza,35,C,76,8,19,27,-13,29,1.7,6,2,0,1,9,10,0,121,6.6,1009,796,30,16,470,337,58.2,191,1,2,10.63,121,215,164,0.63,7.2,12.79,9.76,590.0,452.0,56.62,1117.0,836.0,57.19,812.0,621.0,56.66,56.08,42.56,56.85,32,4,1,7500000,0.0943396226415094
Ryan Spooner,27,C,52,3,6,9,-12,2,-0.2,3,0,0,1,5,1,0,67,4.5,594,686,7,39,59,54,52.2,180,0,45,6.35,67,109,85,0.64,6.77,11.01,8.58,280.0,308.0,47.62,555.0,561.0,49.73,402.0,426.0,48.55,22.15,22.85,49.22,26,2,0,4000000,0.050314465408805
Daniel Sprong,21,RW,63,14,9,23,-16,10,2.0,12,2,0,3,6,3,0,125,11.2,753,717,14,35,4,10,28.6,183,1,46,10.73,125,227,177,0.85,9.96,18.09,14.1,388.0,398.0,49.36,759.0,728.0,51.04,579.0,559.0,50.88,36.57,35.64,50.64,21,2,0,750000,0.0094339622641509
Jared Spurgeon,29,D,82,14,29,43,-1,20,8.8,10,4,0,0,21,7,1,152,9.2,1980,1449,145,91,1,0,100.0,175,1,156,8.59,152,304,212,0.26,4.61,9.21,6.42,1063.0,1005.0,51.4,1922.0,1859.0,50.83,1452.0,1383.0,51.22,97.23,84.93,53.38,26,4,0,5187500,0.065251572327044
Eric Staal,34,C,81,22,30,52,-7,34,5.1,15,7,0,6,21,8,1,215,10.2,1468,1088,28,41,642,615,51.1,193,0,2,25.66,215,350,278,1.05,8.78,14.3,11.36,909.0,652.0,58.23,1649.0,1216.0,57.56,1234.0,922.0,57.24,86.69,62.76,58.01,31,3,1,3500000,0.0440251572327044
Jordan Staal,30,C,50,11,17,28,6,26,2.7,11,0,0,1,15,2,0,121,9.1,914,1097,18,122,571,452,55.8,193,0,2,15.87,121,197,159,1.04,7.94,12.93,10.44,592.0,440.0,57.36,1090.0,761.0,58.89,815.0,596.0,57.76,62.93,45.2,58.2,23,10,1,6000000,0.0754716981132075
Marc Staal,32,D,79,3,10,13,-9,32,2.3,3,0,0,0,10,0,0,84,3.6,1534,1165,119,94,0,0,0.0,193,0,12,3.67,84,170,108,0.14,3.29,6.65,4.22,627.0,1004.0,38.44,1099.0,1813.0,37.74,840.0,1392.0,37.63,57.44,97.81,37.0,28,6,1,5700000,0.0716981132075471
Drew Stafford,33,RW,57,5,8,13,-7,18,0.6,4,1,0,0,7,1,0,77,6.5,699,736,19,50,16,23,41.0,188,1,13,7.4,77,136,106,0.64,6.61,11.67,9.1,306.0,356.0,46.22,559.0,646.0,46.39,427.0,492.0,46.46,26.6,28.28,48.47,32,1,1,810000,0.010188679245283
Steven Stamkos,28,C,82,45,53,98,4,37,11.5,24,19,2,6,32,21,0,234,19.2,1501,1098,40,72,506,447,53.1,185,1,1,25.51,234,425,328,1.02,9.36,16.98,13.11,914.0,746.0,55.06,1685.0,1291.0,56.62,1290.0,996.0,56.43,91.34,64.27,58.7,26,8,1,8500000,0.1069182389937107
