player,Age,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,SIGNING AGE,LENGTH,SIGNING,CAP HIT,CAP_HIT_%
Jakob Silfverberg,30,LW,47,8,8,16,-17,18,0.7,5,2,1,0,7,1,0,91,8.8,796,1017,26,19,9,13,40.9,185,1,39,8.19,91,172,136,0.62,6.86,12.96,10.25,362.0,410.0,46.89,725.0,701.0,50.84,537.0,544.0,49.68,32.99,38.93,45.87,28,5,1,5250000,0.0644171779141104
Wayne Simmonds,32,RW,38,7,2,9,-3,45,0.6,4,3,0,0,2,0,0,62,11.3,455,719,15,64,6,6,50.0,188,1,61,5.79,60,100,80,0.81,8.36,13.93,11.14,246.0,166.0,59.71,448.0,319.0,58.41,340.0,227.0,59.96,21.49,12.19,63.81,31,1,1,1500000,0.0184049079754601
Colton Sissons,27,C,54,8,7,15,2,18,1.3,7,0,1,0,6,0,1,58,13.8,775,861,27,74,319,272,54.0,185,1,50,6.27,58,96,79,0.49,4.49,7.43,6.11,274.0,421.0,39.42,518.0,752.0,40.79,401.0,566.0,41.47,23.03,35.96,39.04,25,7,0,2857143,0.0350569693251533
Jeff Skinner,28,LW,53,7,7,14,-11,14,0.7,6,1,0,0,7,0,0,111,6.3,770,871,12,20,28,32,46.7,180,0,7,10.42,111,189,153,0.81,8.68,14.78,11.96,364.0,354.0,50.7,669.0,630.0,51.5,520.0,499.0,51.03,29.31,30.6,48.92,27,8,1,9000000,0.1104294478527607
Brady Skjei,26,D,52,3,7,10,6,30,2.9,3,0,0,1,6,0,1,104,2.9,1078,1244,62,66,0,0,0.0,191,0,28,4.24,104,179,136,0.24,5.79,9.96,7.57,487.0,528.0,47.98,878.0,936.0,48.4,680.0,717.0,48.68,46.18,49.72,48.15,24,6,0,5250000,0.0644171779141104
Jaccob Slavin,26,D,52,3,12,15,22,2,4.8,3,0,0,0,10,1,1,101,3.0,1195,1379,87,35,0,0,0.0,191,0,120,4.94,101,215,149,0.25,5.07,10.79,7.48,641.0,606.0,51.4,1135.0,1103.0,50.71,874.0,843.0,50.9,66.91,59.89,52.77,24,7,0,5300000,0.0650306748466257
Brendan Smith,31,D,48,5,5,10,3,73,2.3,5,0,0,0,5,0,0,58,8.6,789,986,41,84,0,0,0.0,188,0,27,2.78,58,114,78,0.21,4.41,8.67,5.93,344.0,424.0,44.79,587.0,749.0,43.94,455.0,573.0,44.26,26.81,36.15,42.58,28,4,1,4350000,0.0533742331288343
Craig Smith,31,C,54,13,19,32,21,18,4.2,9,4,0,4,17,2,0,132,9.8,803,893,8,66,10,13,43.5,185,1,98,10.89,132,236,187,0.81,9.86,17.63,13.97,479.0,334.0,58.92,853.0,594.0,58.95,661.0,464.0,58.76,36.35,26.5,57.84,30,3,1,3100000,0.0380368098159509
Reilly Smith,29,RW,53,14,11,25,10,18,2.7,8,4,2,1,10,1,0,124,11.3,947,1072,20,46,0,4,0.0,185,0,69,16.72,119,205,163,1.08,7.68,13.23,10.52,526.0,424.0,55.37,1038.0,799.0,56.51,748.0,581.0,56.28,55.92,45.14,55.33,25,5,0,5000000,0.0613496932515337
Carl Söderberg,35,C,45,7,10,17,-5,18,1.2,3,4,0,1,8,1,1,61,11.5,649,865,36,66,201,190,51.4,191,0,49,6.72,61,87,75,0.62,5.66,8.07,6.96,270.0,328.0,45.15,498.0,587.0,45.9,363.0,435.0,45.49,25.13,31.8,44.14,34,1,1,1000000,0.0122699386503067
Carson Soucy,26,D,50,1,16,17,22,51,4.0,1,0,0,1,16,0,0,47,2.1,764,917,49,62,0,0,0.0,196,0,137,1.54,45,82,64,0.13,3.71,6.77,5.28,313.0,384.0,44.91,532.0,763.0,41.08,427.0,557.0,43.39,27.7,27.64,50.05,25,3,1,2750000,0.0337423312883435
Daniel Sprong,23,RW,42,13,7,20,7,12,2.9,13,0,0,3,7,0,0,74,17.6,490,700,1,28,4,4,50.0,183,1,46,5.25,73,123,95,0.66,9.15,15.42,11.91,243.0,240.0,50.31,437.0,421.0,50.93,337.0,335.0,50.15,18.82,19.64,48.93,23,2,0,725000,0.0088957055214723
Jared Spurgeon,31,D,54,7,18,25,-2,6,3.9,4,3,0,0,12,6,0,94,7.4,1193,1325,102,52,0,0,0.0,175,1,156,5.82,94,189,135,0.3,4.8,9.67,6.9,611.0,581.0,51.26,1081.0,1104.0,49.47,817.0,807.0,50.31,55.24,47.24,53.9,30,7,1,7575000,0.0929447852760736
Eric Staal,36,C,53,5,8,13,-30,10,-0.5,4,1,0,1,6,2,0,82,6.1,780,883,15,23,268,279,49.0,193,0,2,9.02,82,145,111,0.69,6.31,11.15,8.53,391.0,368.0,51.52,741.0,638.0,53.73,560.0,493.0,53.18,33.65,37.54,47.27,34,2,1,3250000,0.0398773006134969
Jordan Staal,32,C,53,16,22,38,2,30,4.0,9,7,0,4,14,7,1,103,15.5,980,1109,24,135,628,455,58.0,193,0,2,15.75,103,168,144,0.97,6.31,10.3,8.83,530.0,471.0,52.95,1009.0,796.0,55.9,741.0,632.0,53.97,57.79,47.54,54.87,23,10,1,6000000,0.0736196319018405
Marc Staal,34,D,56,3,7,10,-5,20,2.3,3,0,0,0,7,0,0,53,5.7,1031,1105,45,58,0,0,0.0,193,0,12,3.01,53,99,72,0.18,3.08,5.76,4.19,401.0,597.0,40.18,692.0,1027.0,40.26,536.0,801.0,40.09,33.15,50.75,39.51,28,6,1,5700000,0.0699386503067484
Steven Stamkos,30,C,38,17,17,34,4,16,4.3,7,10,0,1,11,5,1,91,18.7,694,1096,10,38,238,178,57.2,185,1,1,10.81,91,153,120,0.93,7.87,13.23,10.37,410.0,336.0,54.96,741.0,536.0,58.03,561.0,430.0,56.61,40.9,30.59,57.21,26,8,1,8500000,0.1042944785276073
Paul Stastny,35,C,56,13,16,29,-3,32,2.6,11,2,0,4,10,6,0,101,12.9,975,1045,19,38,324,268,54.7,183,0,44,14.58,99,153,131,0.92,6.24,9.65,8.26,561.0,400.0,58.38,1002.0,755.0,57.03,746.0,571.0,56.64,55.24,42.8,56.34,32,3,1,6500000,0.0797546012269938
Troy Stecher,26,D,44,3,8,11,-13,12,1.4,3,0,0,0,8,0,0,55,5.5,762,1039,46,33,0,0,0.0,178,1,300,1.94,55,129,82,0.15,4.33,10.16,6.46,325.0,388.0,45.58,562.0,673.0,45.51,441.0,530.0,45.42,24.25,30.72,44.11,26,2,1,1700000,0.0208588957055214
Derek Stepan,30,C,20,1,5,6,-6,8,0.0,1,0,0,0,3,2,0,44,2.3,301,904,16,25,130,130,50.0,183,1,51,3.43,44,70,57,0.68,8.76,13.94,11.35,179.0,154.0,53.75,293.0,279.0,51.22,243.0,214.0,53.17,14.96,14.94,50.03,25,6,0,6500000,0.0797546012269938
Chandler Stephenson,26,C,51,14,21,35,22,29,4.3,11,2,1,5,17,3,1,83,16.9,923,1086,35,43,375,369,50.4,183,0,77,9.93,82,123,105,0.66,5.43,8.15,6.95,507.0,401.0,55.84,912.0,779.0,53.93,700.0,552.0,55.91,48.66,35.43,57.87,26,4,0,2750000,0.0337423312883435
Mark Stone,28,RW,55,21,40,61,26,28,7.6,14,6,1,8,29,11,0,98,21.4,1048,1144,33,31,12,18,40.0,191,1,178,16.28,97,172,144,0.95,5.64,10.01,8.38,634.0,438.0,59.14,1148.0,858.0,57.23,881.0,613.0,58.97,66.98,38.84,63.3,27,8,1,9500000,0.1165644171779141
Anton Strålman,34,D,38,3,6,9,-1,8,1.6,3,0,0,0,6,0,0,38,7.9,720,1137,30,37,0,0,0.0,180,1,216,1.81,38,80,55,0.15,3.17,6.67,4.58,358.0,405.0,46.92,605.0,671.0,47.41,467.0,532.0,46.75,32.79,33.27,49.64,32,3,1,5500000,0.0674846625766871
Dylan Strome,23,C,40,9,8,17,-16,14,1.1,5,4,0,1,5,3,0,71,12.7,621,931,19,8,198,223,47.0,191,0,3,8.92,71,112,90,0.86,6.87,10.83,8.69,358.0,308.0,53.75,627.0,543.0,53.59,459.0,393.0,53.87,35.18,26.38,57.15,23,2,0,3000000,0.0368098159509202
Ryan Strome,27,C,56,14,35,49,6,39,5.0,11,3,0,1,18,15,2,128,10.9,1023,1096,18,22,321,422,43.2,185,1,5,15.8,129,211,164,0.93,7.56,12.37,9.61,581.0,469.0,55.33,1056.0,857.0,55.2,807.0,654.0,55.24,65.65,42.51,60.7,26,2,0,4500000,0.0552147239263803
Nico Sturm,25,C,50,11,6,17,10,17,2.3,11,0,0,2,6,0,0,64,17.2,542,651,26,48,69,65,51.5,191,0,300,7.23,59,86,74,0.84,6.82,9.94,8.56,239.0,279.0,46.14,371.0,544.0,40.54,302.0,385.0,43.96,21.83,19.54,52.77,25,2,0,725000,0.0088957055214723
P.K. Subban,31,D,44,5,14,19,-16,26,2.0,3,2,0,0,11,3,0,99,5.1,984,1342,46,41,0,0,0.0,183,1,43,4.38,99,195,138,0.27,6.04,11.89,8.42,496.0,521.0,48.77,909.0,833.0,52.18,689.0,676.0,50.48,42.01,49.96,45.68,25,8,0,9000000,0.1104294478527607
Oskar Sundqvist,26,C,28,4,5,9,-6,14,0.3,3,1,0,0,3,2,0,32,12.5,424,909,25,50,115,124,48.1,191,1,81,3.72,32,50,45,0.53,4.51,7.07,6.36,167.0,231.0,41.96,302.0,423.0,41.66,223.0,317.0,41.3,13.72,24.81,35.61,25,4,0,2750000,0.0337423312883435
Ryan Suter,36,D,56,3,16,19,9,12,3.7,2,1,0,0,11,5,0,86,3.5,1242,1331,65,38,0,0,0.0,188,0,7,3.64,83,193,121,0.18,4.13,9.64,6.04,585.0,644.0,47.6,1062.0,1164.0,47.71,818.0,878.0,48.23,52.85,49.97,51.4,27,13,1,7538462,0.0924964662576687
Brandon Sutter,31,C,43,9,3,12,-9,2,0.9,7,0,2,0,3,0,0,65,13.8,648,905,28,18,276,221,55.5,191,1,11,6.83,65,94,85,0.63,6.02,8.69,7.87,292.0,408.0,41.71,484.0,756.0,39.03,387.0,566.0,40.61,22.2,43.06,34.02,26,5,1,4375000,0.053680981595092
Brandon Tanev,29,LW,32,7,9,16,12,22,1.9,6,0,1,0,8,0,1,43,16.3,462,866,33,139,3,8,27.3,183,0,300,5.55,43,62,55,0.72,5.59,8.05,7.14,189.0,242.0,43.85,339.0,443.0,43.35,261.0,318.0,45.08,19.36,22.64,46.1,27,6,1,3500000,0.0429447852760736
Vladimir Tarasenko,29,RW,24,4,10,14,-7,0,0.8,2,2,0,0,6,4,0,65,6.2,418,1045,15,30,0,0,0.0,183,0,16,4.84,65,111,81,0.7,9.33,15.93,11.62,248.0,173.0,58.91,445.0,370.0,54.6,326.0,257.0,55.92,19.54,18.21,51.76,23,8,0,7500000,0.0920245398773006
John Tavares,30,C,56,19,31,50,12,14,5.5,13,6,0,2,25,6,0,163,11.7,1019,1092,28,51,471,381,55.3,185,0,1,22.31,154,265,210,1.36,9.36,16.12,12.78,587.0,430.0,57.72,1062.0,786.0,57.47,805.0,593.0,57.58,69.83,39.89,63.64,27,7,1,11000000,0.1349693251533742
Teuvo Teräväinen,26,F,21,5,10,15,5,4,1.7,5,0,0,2,8,2,0,49,10.2,345,986,9,8,13,7,65.0,180,0,18,5.65,49,84,61,0.98,8.52,14.6,10.6,209.0,164.0,56.03,385.0,276.0,58.25,288.0,217.0,57.03,23.68,17.92,56.92,24,5,0,5400000,0.0662576687116564
Troy Terry,23,C,48,7,13,20,-1,18,1.8,7,0,0,0,13,0,0,69,10.1,706,882,13,5,2,2,50.0,183,1,148,7.49,69,129,103,0.64,5.87,10.97,8.76,357.0,294.0,54.84,696.0,525.0,57.0,521.0,409.0,56.02,33.47,28.2,54.28,22,3,0,1450000,0.0177914110429447
Shea Theodore,25,D,53,8,34,42,28,14,8.2,8,0,0,0,19,15,0,161,5.0,1195,1353,43,22,0,0,0.0,188,0,26,8.73,160,345,222,0.45,8.16,17.59,11.32,732.0,498.0,59.51,1370.0,915.0,59.96,1016.0,682.0,59.84,75.33,49.85,60.18,22,7,0,5200000,0.0638036809815951
Tage Thompson,23,C,38,8,6,14,-6,17,1.3,6,2,0,0,5,1,0,96,8.3,527,832,8,25,2,6,25.0,198,1,26,10.13,96,146,115,1.14,10.93,16.62,13.09,260.0,300.0,46.43,434.0,475.0,47.74,339.0,404.0,45.63,22.25,24.71,47.38,22,3,0,1400000,0.0171779141104294
Chris Tierney,26,C,55,6,13,19,-12,8,0.8,6,0,0,3,12,0,1,53,11.3,824,899,32,23,269,321,45.6,185,0,55,6.02,53,82,71,0.44,3.86,5.97,5.17,343.0,486.0,41.38,650.0,834.0,43.8,484.0,658.0,42.38,26.0,44.69,36.78,25,2,0,3500000,0.0429447852760736
Matthew Tkachuk,23,LW,56,16,27,43,6,55,4.7,12,4,0,0,16,11,0,151,10.6,1017,1089,9,132,3,4,42.9,188,0,6,17.73,140,235,189,1.12,8.9,14.94,12.02,586.0,392.0,59.92,1063.0,691.0,60.6,808.0,546.0,59.68,56.28,36.34,60.76,21,3,0,7000000,0.0858895705521472
Devon Toews,26,D,53,9,22,31,29,16,7.2,7,2,0,2,18,4,0,121,7.4,1313,1486,87,44,0,0,0.0,185,0,108,5.47,115,211,155,0.26,5.46,10.02,7.36,664.0,540.0,55.15,1247.0,1023.0,54.93,924.0,749.0,55.23,62.08,46.56,57.14,26,4,0,4100000,0.0503067484662576
Tyler Toffoli,28,C,52,28,16,44,0,24,6.1,19,7,2,5,12,3,1,158,17.7,911,1051,12,75,21,33,38.9,183,1,47,19.73,158,265,209,1.3,10.41,17.46,13.77,533.0,397.0,57.31,987.0,708.0,58.23,726.0,550.0,56.9,50.85,42.82,54.29,28,4,1,4250000,0.0521472392638036
Yakov Trenin,24,C,45,5,6,11,4,22,1.0,5,0,0,0,6,0,0,62,8.1,520,694,21,94,4,8,33.3,188,0,55,5.9,62,106,91,0.68,7.16,12.24,10.5,230.0,230.0,50.0,425.0,434.0,49.48,329.0,313.0,51.25,18.51,15.54,54.36,23,2,0,725000,0.0088957055214723
Vincent Trocheck,27,C,47,17,26,43,-3,20,4.7,10,7,0,2,15,11,0,123,13.8,857,1094,28,107,431,338,56.0,178,1,64,15.4,123,189,167,1.08,8.61,13.24,11.7,530.0,358.0,59.68,950.0,656.0,59.15,732.0,498.0,59.51,57.73,41.07,58.43,22,6,0,4750000,0.058282208588957
Jacob Trouba,26,D,38,2,10,12,3,22,2.3,2,0,0,1,9,1,0,70,2.9,817,1289,84,111,0,0,0.0,191,1,9,3.36,70,156,99,0.25,5.14,11.46,7.27,391.0,395.0,49.75,694.0,762.0,47.66,533.0,550.0,49.22,36.42,35.75,50.46,25,7,0,8000000,0.0981595092024539
Alex Tuch,24,RW,55,18,15,33,16,28,4.2,16,2,0,3,13,2,0,142,12.7,925,1010,36,52,12,20,37.5,193,1,18,17.7,136,232,191,1.17,8.94,15.27,12.57,500.0,376.0,57.08,962.0,709.0,57.57,702.0,509.0,57.97,53.04,34.74,60.42,23,7,0,4750000,0.058282208588957
Kyle Turris,31,C,27,2,3,5,-11,10,-0.3,2,0,0,0,3,0,0,27,7.4,333,739,8,16,97,107,47.5,185,1,3,2.5,26,49,35,0.47,4.92,9.27,6.63,115.0,190.0,37.7,221.0,331.0,40.04,168.0,255.0,39.72,9.77,15.26,39.06,30,2,1,1650000,0.0202453987730061
James van Riemsdyk,31,LW,56,17,26,43,2,14,4.5,7,10,0,1,24,2,0,132,12.9,926,993,16,40,9,9,50.0,191,0,2,14.76,132,197,169,0.96,8.55,12.76,10.95,538.0,368.0,59.38,1034.0,653.0,61.29,765.0,492.0,60.86,51.3,30.12,63.01,29,5,1,7000000,0.0858895705521472
Trevor van Riemsdyk,29,D,20,1,2,3,-1,2,0.5,1,0,0,0,1,1,0,23,4.3,342,1025,27,13,0,0,0.0,188,1,300,0.59,20,43,32,0.11,3.73,8.01,5.96,152.0,155.0,49.51,279.0,289.0,49.12,217.0,213.0,50.47,12.82,10.89,54.07,28,1,1,800000,0.0098159509202454
Sami Vatanen,29,D,39,2,4,6,3,20,1.6,2,0,0,0,4,0,0,55,3.6,664,1021,49,27,0,0,0.0,178,1,106,1.37,55,102,69,0.12,4.97,9.23,6.24,301.0,333.0,47.48,566.0,610.0,48.13,430.0,474.0,47.57,22.9,30.73,42.7,29,1,1,2000000,0.0245398773006134
Frank Vatrano,26,LW,56,18,8,26,8,26,3.4,16,2,0,7,6,2,0,158,11.4,813,871,21,69,4,16,20.0,178,0,300,16.2,158,245,207,1.2,11.66,18.07,15.28,449.0,390.0,53.52,802.0,657.0,54.97,620.0,500.0,55.36,41.17,28.09,59.44,25,3,0,2533333,0.0310838404907975
Carter Verhaeghe,25,C,43,18,18,36,24,31,5.2,16,1,1,3,17,1,0,107,16.8,763,1064,14,33,23,26,46.9,185,0,82,15.32,107,173,136,1.21,8.42,13.61,10.7,478.0,332.0,59.01,841.0,586.0,58.93,630.0,457.0,57.96,48.53,27.93,63.47,24,2,1,1000000,0.0122699386503067
Jimmy Vesey,27,LW,50,5,5,10,-14,10,-0.1,5,0,0,1,4,0,1,58,8.6,635,763,19,38,3,9,25.0,191,0,66,5.47,49,82,70,0.6,5.36,8.97,7.66,217.0,296.0,42.3,401.0,536.0,42.8,307.0,399.0,43.48,19.04,26.04,42.24,27,1,1,900000,0.011042944785276
Jake Virtanen,24,RW,38,5,0,5,-4,41,0.2,4,1,0,1,0,0,0,50,10.0,466,735,12,83,9,4,69.2,185,1,6,5.49,50,98,72,0.71,6.44,12.63,9.27,204.0,255.0,44.44,380.0,458.0,45.35,288.0,348.0,45.28,17.36,22.04,44.06,23,2,0,2550000,0.0312883435582822
Marc-Édouard Vlasic,33,D,51,1,5,6,-7,8,1.0,1,0,0,0,5,0,0,37,2.7,893,1051,64,40,0,0,0.0,185,0,35,1.39,37,86,62,0.1,2.54,5.91,4.26,371.0,465.0,44.38,664.0,903.0,42.37,514.0,670.0,43.41,30.5,39.32,43.68,31,8,1,7000000,0.0858895705521472
Alexander Volkov,23,RW,37,7,6,13,1,6,1.5,7,0,0,0,5,1,0,35,20.0,431,699,26,36,2,3,40.0,185,0,48,4.61,35,51,43,0.64,4.87,7.1,5.99,159.0,219.0,42.06,296.0,412.0,41.81,225.0,316.0,41.59,14.59,19.7,42.55,22,1,0,700000,0.0085889570552147
Jakub Vrána,24,LW,50,19,17,36,10,10,4.9,19,0,0,7,12,5,0,100,19.0,750,900,8,29,4,5,44.4,183,0,13,10.91,100,196,148,0.87,8.0,15.67,11.83,405.0,351.0,53.57,733.0,603.0,54.87,565.0,488.0,53.66,36.22,30.9,53.96,23,2,0,3350000,0.0411042944785276
Austin Wagner,23,LW,44,4,4,8,-14,15,0.1,4,0,0,1,4,0,0,67,6.0,462,630,10,97,0,2,0.0,185,0,99,5.47,67,98,86,0.73,8.93,13.06,11.46,214.0,218.0,49.54,373.0,394.0,48.63,299.0,304.0,49.59,15.5,18.61,45.44,23,3,0,1133333,0.013905926380368
Chris Wagner,29,C,41,2,3,5,-9,24,-0.4,1,0,1,0,3,0,0,57,3.5,479,701,21,75,41,38,51.9,183,1,122,4.07,54,82,69,0.53,6.99,10.61,8.93,171.0,233.0,42.33,307.0,438.0,41.21,237.0,326.0,42.1,11.41,19.29,37.17,29,3,1,1350000,0.0165644171779141
Sean Walker,26,D,47,5,13,18,-13,18,2.6,5,0,0,0,12,1,0,92,5.4,854,1090,72,43,0,0,0.0,180,1,300,4.84,89,175,121,0.36,6.54,12.86,8.89,383.0,428.0,47.23,733.0,775.0,48.61,555.0,566.0,49.51,35.53,41.35,46.21,25,4,0,2650000,0.0325153374233128
Lucas Wallmark,25,C,20,0,3,3,-4,6,-0.2,0,0,0,0,0,2,1,11,0.0,228,683,6,25,67,95,41.4,183,0,97,0.8,11,20,14,0.21,2.9,5.27,3.69,90.0,120.0,42.86,156.0,200.0,43.82,119.0,161.0,42.5,7.59,9.27,44.99,24,1,1,950000,0.0116564417177914
Austin Watson,29,LW,34,3,7,10,-7,40,0.4,3,0,0,0,6,0,1,41,7.3,408,720,49,100,6,17,26.1,193,1,18,3.19,41,79,59,0.47,6.03,11.62,8.67,185.0,225.0,45.12,313.0,470.0,39.97,252.0,332.0,43.15,13.61,20.97,39.36,28,3,1,1500000,0.0184049079754601
Shea Weber,35,D,48,6,13,19,-4,33,3.2,2,4,0,1,6,7,0,104,5.8,1090,1362,68,70,0,0,0.0,193,1,49,3.71,104,215,146,0.2,5.73,11.84,8.03,583.0,549.0,51.5,1036.0,985.0,51.26,777.0,755.0,50.72,49.52,53.98,47.85,26,14,0,7857143,0.0964066625766871
MacKenzie Weegar,27,D,54,6,30,36,29,45,7.4,6,0,0,1,25,3,2,101,5.9,1194,1327,83,118,0,0,0.0,183,1,206,4.61,101,182,135,0.23,5.07,9.14,6.78,621.0,571.0,52.1,1018.0,1007.0,50.27,804.0,776.0,50.89,54.78,50.98,51.8,26,3,0,3250000,0.0398773006134969
Alexander Wennberg,26,C,56,17,12,29,6,8,3.2,13,3,1,2,9,3,0,82,20.7,1017,1090,36,29,388,400,49.2,188,0,14,9.25,82,133,105,0.55,4.84,7.84,6.19,535.0,542.0,49.68,887.0,893.0,49.83,691.0,701.0,49.64,46.62,51.16,47.68,22,6,0,4900000,0.060122699386503
Alexander Wennberg,26,C,56,17,12,29,6,8,3.2,13,3,1,2,9,3,0,82,20.7,1017,1090,36,29,388,400,49.2,188,0,14,9.25,82,133,105,0.55,4.84,7.84,6.19,535.0,542.0,49.68,887.0,893.0,49.83,691.0,701.0,49.64,46.62,51.16,47.68,25,1,1,2250000,0.0276073619631901
Blake Wheeler,34,RW,50,15,31,46,-17,50,4.1,11,4,0,2,20,11,0,113,13.3,917,1100,30,63,3,5,37.5,196,1,5,12.11,110,166,141,0.82,7.48,11.29,9.59,496.0,426.0,53.8,884.0,755.0,53.94,676.0,572.0,54.17,49.99,50.55,49.72,32,5,1,8250000,0.1012269938650306
Colin White,24,C,45,10,8,18,-6,16,1.6,8,2,0,0,6,2,0,69,14.5,661,881,18,58,170,232,42.3,180,1,21,8.83,69,132,102,0.8,6.26,11.98,9.26,351.0,295.0,54.33,681.0,562.0,54.79,510.0,420.0,54.84,28.61,25.03,53.34,22,6,0,4750000,0.058282208588957
Zach Whitecloud,24,D,51,2,10,12,9,24,2.8,2,0,0,1,10,0,0,54,3.7,909,1069,75,85,0,0,0.0,188,1,300,2.99,53,124,87,0.2,3.58,8.38,5.88,371.0,402.0,47.99,740.0,803.0,47.96,537.0,556.0,49.13,32.72,35.38,48.05,23,2,0,725000,0.0088957055214723
Tom Wilson,26,RW,47,13,20,33,1,96,3.5,8,4,1,4,16,4,0,83,15.7,777,992,25,105,11,15,42.3,193,1,16,9.59,82,135,103,0.75,6.44,10.6,8.09,366.0,364.0,50.14,667.0,661.0,50.23,505.0,513.0,49.61,32.61,35.83,47.65,24,6,0,5166667,0.0633946871165644
Christian Wolanin,25,D,18,0,3,3,-6,8,0.1,0,0,0,0,3,0,0,16,0.0,239,796,7,3,0,0,0.0,188,0,107,0.63,16,32,21,0.16,4.01,8.03,5.28,127.0,124.0,50.6,246.0,220.0,52.79,184.0,172.0,51.69,11.16,11.61,49.01,24,2,0,900000,0.011042944785276
Miles Wood,25,LW,55,17,8,25,-6,29,2.6,14,3,0,2,8,0,0,127,13.4,824,899,25,38,7,13,35.0,188,0,100,12.37,128,184,161,0.9,9.32,13.4,11.73,426.0,386.0,52.46,755.0,662.0,53.28,587.0,529.0,52.6,37.36,31.03,54.63,22,4,0,2750000,0.0337423312883435
Keith Yandle,34,D,56,3,24,27,-8,38,3.1,2,1,0,1,7,17,0,113,2.7,966,1035,27,18,0,0,0.0,185,0,105,4.01,113,217,143,0.25,7.02,13.48,8.88,690.0,391.0,63.83,1158.0,623.0,65.02,901.0,504.0,64.13,63.45,34.33,64.89,29,7,1,6350000,0.0779141104294478
Pavel Zacha,23,C,50,17,18,35,-11,10,3.4,12,5,0,4,12,6,0,103,16.5,858,1029,10,42,312,294,51.5,191,0,6,10.57,103,176,139,0.74,7.2,12.31,9.72,433.0,453.0,48.87,807.0,763.0,51.4,610.0,611.0,49.96,42.09,40.74,50.81,22,3,0,2250000,0.0276073619631901
Nikita Zadorov,25,D,55,1,7,8,1,36,2.0,1,0,0,0,7,0,0,52,1.9,1056,1152,74,190,0,0,0.0,198,0,16,2.0,52,120,73,0.11,2.95,6.82,4.15,402.0,575.0,41.15,726.0,1032.0,41.3,529.0,756.0,41.17,32.19,50.2,39.07,25,1,0,3200000,0.0392638036809816
Nikita Zaitsev,29,D,55,4,13,17,-13,26,2.2,4,0,0,1,12,0,1,70,5.7,1251,1364,110,114,0,0,0.0,188,1,300,3.02,68,173,108,0.15,3.33,8.47,5.29,546.0,717.0,43.23,994.0,1373.0,41.99,761.0,1014.0,42.87,45.84,62.72,42.23,25,7,0,4500000,0.0552147239263803
Travis Zajac,35,C,46,8,12,20,-1,6,1.6,8,0,0,2,11,1,0,50,16.0,756,986,22,51,310,293,51.4,188,1,20,5.37,50,93,70,0.43,3.97,7.39,5.56,321.0,447.0,41.8,602.0,728.0,45.26,444.0,586.0,43.11,26.24,45.16,36.75,27,8,1,5750000,0.0705521472392638
Mika Zibanejad,27,C,56,24,26,50,2,18,5.7,12,10,2,7,20,4,2,171,14.0,1126,1206,44,75,479,555,46.3,188,1,6,21.26,171,316,250,1.12,9.11,16.84,13.33,579.0,532.0,52.12,1085.0,984.0,52.44,830.0,744.0,52.73,66.12,53.11,55.46,24,5,0,5350000,0.0656441717791411
Mats Zuccarello,33,LW,42,11,24,35,9,8,3.9,8,3,0,0,21,3,0,74,14.9,701,1001,19,12,11,21,34.4,173,0,300,6.8,69,137,105,0.6,6.07,12.06,9.24,353.0,313.0,53.0,666.0,560.0,54.32,512.0,431.0,54.29,34.11,24.78,57.92,31,5,1,6000000,0.0736196319018405
Jason Zucker,29,LW,38,9,9,18,-8,21,1.3,8,1,0,1,6,3,0,67,13.4,596,941,15,69,3,7,30.0,180,0,59,7.22,67,119,95,0.73,6.74,11.98,9.56,296.0,270.0,52.3,533.0,461.0,53.62,402.0,349.0,53.53,23.71,25.16,48.52,26,5,0,5500000,0.0674846625766871
