player,Age,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,SIGNING AGE,LENGTH,SIGNING,CAP HIT,CAP_HIT_%
Patrick Kane,33,RW,78,26,66,92,-19,18,8.1,17,9,0,2,44,22,0,287,9.1,1702,1309,26,11,4,4,50.0,178,0,1,23.85,287,514,371,0.84,10.11,18.12,13.08,1023.0,785.0,56.58,1789.0,1409.0,55.94,1328.0,1047.0,55.92,90.38,79.59,53.17,26,8,1,10500000,0.1288343558282208
Kasperi Kapanen,25,RW,79,11,21,32,2,16,2.3,11,0,0,2,16,5,0,129,8.5,1148,872,19,110,5,7,41.7,185,1,22,11.99,129,235,178,0.63,6.74,12.28,9.3,675.0,541.0,55.51,1166.0,916.0,56.0,915.0,702.0,56.59,61.21,46.83,56.65,22,3,0,3200000,0.0392638036809816
Kirill Kaprizov,24,LW,81,47,61,108,27,34,12.8,33,14,0,5,44,17,0,289,16.3,1548,1146,29,73,5,4,55.6,178,0,135,29.59,289,515,400,1.14,11.2,19.96,15.51,995.0,665.0,59.94,1802.0,1165.0,60.73,1352.0,887.0,60.38,99.06,63.06,61.1,24,5,0,9000000,0.1104294478527607
Erik Karlsson,31,D,50,10,25,35,-14,14,5.2,10,0,0,2,15,10,0,117,8.5,1174,1408,45,18,0,0,0.0,183,1,15,6.79,117,248,170,0.35,5.98,12.68,8.69,697.0,611.0,53.29,1247.0,1118.0,52.73,955.0,838.0,53.26,67.5,67.97,49.83,29,8,1,11500000,0.1411042944785276
William Karlsson,29,C,67,12,23,35,3,10,2.6,9,1,2,0,21,2,0,135,8.9,1225,1097,42,42,508,475,51.7,183,0,53,17.67,135,237,192,0.87,6.61,11.61,9.41,794.0,528.0,60.06,1399.0,1062.0,56.85,1060.0,741.0,58.86,78.0,61.99,55.72,26,8,0,5900000,0.0723926380368098
Zack Kassian,31,RW,58,6,13,19,2,63,1.3,4,2,0,1,13,0,0,58,10.3,684,707,6,154,3,4,42.9,191,1,13,7.29,58,103,84,0.64,5.09,9.03,7.37,349.0,343.0,50.43,640.0,592.0,51.95,472.0,459.0,50.7,32.22,28.9,52.72,29,4,1,3200000,0.0392638036809816
Duncan Keith,38,D,64,1,20,21,15,22,4.0,1,0,0,1,18,2,0,79,1.3,1263,1184,114,22,0,0,0.0,185,0,54,3.23,79,175,112,0.15,3.75,8.32,5.32,640.0,685.0,48.3,1162.0,1206.0,49.07,853.0,916.0,48.22,57.66,63.93,47.42,26,13,0,5538462,0.0679565889570552
Clayton Keller,23,C,67,28,35,63,3,28,6.7,22,5,1,2,28,6,1,177,15.8,1349,1208,31,17,29,39,42.6,178,0,7,20.84,177,274,228,0.93,7.87,12.18,10.14,675.0,736.0,47.84,1190.0,1238.0,49.01,944.0,970.0,49.32,72.87,71.2,50.58,21,8,0,7150000,0.0877300613496932
Adrian Kempe,25,LW,78,35,19,54,-2,46,6.5,26,6,3,7,9,10,0,247,14.2,1450,1115,28,111,25,25,50.0,188,0,29,29.66,247,443,331,1.23,10.22,18.34,13.7,907.0,700.0,56.44,1626.0,1233.0,56.87,1227.0,942.0,56.57,92.13,78.7,53.93,22,3,0,2000000,0.0245398773006134
Michal Kempný,31,D,15,1,1,2,-3,16,0.3,1,0,0,0,1,0,0,10,10.0,238,950,19,22,0,0,0.0,185,0,300,0.59,10,40,20,0.15,2.52,10.1,5.05,83.0,114.0,42.13,185.0,241.0,43.43,132.0,168.0,44.0,7.34,9.44,43.72,27,4,1,2500000,0.0306748466257668
Alexander Kerfoot,27,C,82,13,38,51,19,20,4.5,13,0,0,1,34,1,3,117,11.1,1248,913,65,75,76,102,42.7,178,0,150,13.59,117,193,159,0.65,5.63,9.27,7.65,621.0,709.0,46.69,1092.0,1249.0,46.65,836.0,955.0,46.68,57.12,60.69,48.48,24,4,0,3500000,0.0429447852760736
Phil Kessel,34,RW,82,8,44,52,-24,40,2.7,6,2,0,0,32,12,0,175,4.6,1368,1001,21,6,4,8,33.3,183,1,5,17.36,175,310,230,0.76,7.68,13.6,10.09,712.0,720.0,49.72,1274.0,1239.0,50.7,973.0,963.0,50.26,69.15,66.54,50.96,25,8,1,8000000,0.0981595092024539
Jujhar Khaira,27,LW,27,3,0,3,-4,13,-0.1,3,0,0,0,0,0,0,32,9.4,367,816,14,88,53,48,52.5,193,0,63,2.94,32,51,39,0.48,5.23,8.33,6.37,140.0,222.0,38.67,263.0,413.0,38.9,186.0,305.0,37.88,9.66,18.82,33.92,26,2,1,975000,0.011963190184049
Alex Killorn,32,C,82,25,34,59,1,66,5.4,19,6,0,2,26,8,0,164,15.2,1533,1122,26,88,2,10,16.7,185,0,77,22.79,164,273,224,0.89,6.42,10.69,8.77,877.0,741.0,54.2,1587.0,1324.0,54.52,1241.0,1014.0,55.03,96.42,82.76,53.81,26,7,0,4450000,0.054601226993865
Joel Kiviranta,25,F,56,1,6,7,-6,10,-0.2,1,0,0,0,6,0,0,59,1.7,533,571,23,97,0,3,0.0,178,0,300,5.42,59,98,78,0.61,6.64,11.03,8.77,252.0,238.0,51.43,458.0,460.0,49.89,347.0,343.0,50.29,21.26,19.87,51.69,25,2,0,1050000,0.012883435582822
John Klingberg,29,D,74,6,41,47,-28,34,5.4,5,1,0,2,22,19,0,139,4.3,1643,1333,77,57,0,0,0.0,191,1,131,8.51,139,361,209,0.31,5.07,13.18,7.63,933.0,849.0,52.36,1807.0,1517.0,54.36,1336.0,1164.0,53.44,103.09,82.74,55.48,22,7,0,4250000,0.0521472392638036
Slater Koekkoek,27,D,19,0,4,4,2,16,0.7,0,0,0,0,4,0,0,11,0.0,212,670,18,21,0,0,0.0,188,0,10,0.28,11,26,19,0.08,3.11,7.35,5.37,98.0,114.0,46.23,176.0,198.0,47.06,133.0,155.0,46.18,7.49,11.29,39.88,27,2,1,925000,0.0113496932515337
Keegan Kolesar,24,RW,77,7,17,24,-6,68,1.1,5,1,1,0,17,0,0,94,7.4,974,759,46,246,76,112,40.4,188,1,69,12.14,94,142,117,0.75,5.79,8.75,7.21,478.0,493.0,49.23,880.0,911.0,49.13,666.0,662.0,50.15,48.12,50.34,48.87,23,2,0,725000,0.0088957055214723
Travis Konecny,24,C,79,16,36,52,-23,77,3.8,13,3,0,3,29,7,0,220,7.3,1391,1057,34,80,13,18,41.9,178,1,24,22.91,220,382,297,0.99,9.49,16.47,12.81,863.0,691.0,55.53,1558.0,1241.0,55.66,1143.0,947.0,54.69,80.95,75.56,51.73,22,6,0,5500000,0.0674846625766871
Jesperi Kotkaniemi,21,C,66,12,17,29,3,37,2.7,12,0,0,3,13,4,0,81,14.8,794,721,15,74,176,168,51.2,188,0,3,9.67,81,146,111,0.73,6.12,11.04,8.39,467.0,336.0,58.16,889.0,581.0,60.48,664.0,455.0,59.34,42.19,33.54,55.7,20,1,0,6100035,0.0748470552147239
Chris Kreider,30,LW,81,52,25,77,19,24,10.8,23,26,3,11,16,9,0,258,20.2,1517,1124,39,141,67,70,48.9,191,0,19,36.65,258,412,343,1.45,10.19,16.29,13.57,888.0,669.0,57.03,1560.0,1270.0,55.12,1223.0,946.0,56.39,102.95,67.31,60.46,29,7,1,6500000,0.0797546012269938
Torey Krug,30,D,64,9,34,43,23,48,7.2,5,3,1,1,18,16,0,119,7.6,1316,1234,70,53,0,0,0.0,175,0,300,6.35,119,245,173,0.28,5.43,11.17,7.89,799.0,667.0,54.5,1385.0,1140.0,54.85,1063.0,933.0,53.26,78.04,64.87,54.61,29,7,1,6500000,0.0797546012269938
Nikita Kucherov,28,RW,47,25,44,69,1,22,7.4,16,9,0,1,23,21,0,156,16.0,939,1199,7,32,1,0,100.0,180,0,58,16.19,156,276,214,1.03,9.97,17.63,13.67,651.0,443.0,59.51,1119.0,750.0,59.87,897.0,604.0,59.76,74.91,48.98,60.46,26,8,0,9500000,0.1165644171779141
Karson Kuhlman,26,C,44,3,7,10,-2,6,0.4,3,0,0,0,7,0,0,68,4.4,524,714,20,71,0,2,0.0,180,1,300,7.16,68,116,92,0.82,7.79,13.29,10.54,242.0,244.0,49.79,427.0,496.0,46.26,331.0,353.0,48.39,22.13,24.74,47.22,24,2,0,725000,0.0088957055214723
Dean Kukan,28,D,41,3,8,11,-2,16,1.6,3,0,0,0,8,0,0,41,7.3,668,978,39,43,0,0,0.0,188,0,300,2.09,41,76,56,0.19,3.68,6.83,5.03,324.0,394.0,45.13,567.0,651.0,46.55,436.0,513.0,45.94,26.04,37.94,40.7,26,2,0,1650000,0.0202453987730061
Brett Kulak,28,D,74,5,16,21,-4,45,3.2,5,0,0,0,15,0,1,92,5.4,1314,1065,63,103,0,0,0.0,188,0,105,2.88,92,179,119,0.13,4.2,8.17,5.43,637.0,670.0,48.74,1125.0,1169.0,49.04,835.0,895.0,48.27,55.03,60.3,47.72,25,3,0,1850000,0.0226993865030674
Dmitry Kulikov,31,D,80,7,17,24,23,39,4.7,7,0,0,2,17,0,0,74,9.5,1456,1092,103,100,0,0,0.0,185,0,14,4.76,74,168,112,0.2,3.05,6.92,4.62,668.0,814.0,45.07,1238.0,1472.0,45.68,927.0,1129.0,45.09,54.92,70.4,43.82,30,2,1,2250000,0.0276073619631901
Luke Kunin,24,C,82,13,9,22,-11,99,1.0,13,0,0,0,7,2,0,125,10.4,1134,830,51,223,48,61,44.0,183,1,15,14.57,125,209,176,0.77,6.61,11.06,9.31,504.0,653.0,43.56,940.0,1181.0,44.32,698.0,893.0,43.87,46.13,54.45,45.86,22,2,0,2300000,0.0282208588957055
Janne Kuokkanen,23,C,57,6,11,17,-10,10,0.6,4,1,1,1,11,0,0,64,9.4,769,809,22,33,2,14,12.5,185,0,43,6.14,64,109,89,0.48,4.99,8.5,6.94,344.0,412.0,45.5,651.0,742.0,46.73,488.0,564.0,46.39,27.02,37.39,41.95,23,2,0,1825000,0.0223926380368098
Sean Kuraly,29,C,77,14,16,30,2,61,2.2,14,0,0,0,14,1,1,121,11.6,1221,952,51,240,628,642,49.4,188,0,133,13.08,121,190,161,0.64,5.94,9.33,7.91,538.0,757.0,41.54,979.0,1343.0,42.16,726.0,1030.0,41.34,48.0,75.9,38.74,28,4,1,2500000,0.0306748466257668
Evgeny Kuznetsov,29,C,79,24,54,78,7,44,7.6,13,8,3,4,33,19,2,208,11.5,1602,1217,25,42,507,659,43.5,188,0,26,23.88,208,345,289,0.89,7.79,12.92,10.82,928.0,714.0,56.52,1664.0,1316.0,55.84,1300.0,999.0,56.55,104.93,75.03,58.31,25,8,0,7800000,0.0957055214723926
Jordan Kyrou,23,C,74,27,48,75,10,20,7.8,22,5,0,4,33,14,1,188,14.4,1227,995,23,6,6,9,40.0,183,1,35,18.53,188,323,242,0.91,9.19,15.8,11.84,677.0,630.0,51.8,1160.0,1071.0,51.99,899.0,866.0,50.93,68.09,59.88,53.21,23,2,0,2800000,0.0343558282208589
Kevin Labanc,26,RW,21,3,3,6,-4,6,0.4,1,2,0,1,1,2,0,36,8.3,279,797,9,28,0,1,0.0,180,1,171,2.63,36,62,47,0.56,7.74,13.33,10.1,135.0,112.0,54.66,239.0,225.0,51.51,178.0,162.0,52.35,11.52,9.84,53.93,24,4,0,4725000,0.0579754601226993
Andrew Ladd,36,LW,51,7,5,12,-20,47,-0.1,4,3,0,0,4,1,0,57,12.3,720,847,33,68,7,3,70.0,191,0,4,8.0,57,107,80,0.67,4.75,8.92,6.67,306.0,384.0,44.35,582.0,672.0,46.41,435.0,521.0,45.5,28.44,32.32,46.81,30,7,1,5500000,0.0674846625766871
Sam Lafferty,26,C,56,5,8,13,-16,37,0.0,5,0,0,1,8,0,0,80,6.3,760,814,26,137,108,155,41.1,185,1,113,8.48,80,123,100,0.67,6.32,9.71,7.89,309.0,465.0,39.92,534.0,865.0,38.17,406.0,623.0,39.46,26.68,40.86,39.5,25,2,0,750000,0.00920245398773
William Lagesson,25,D,33,0,5,5,3,13,1.0,0,0,0,0,5,0,0,33,0.0,415,755,20,40,0,0,0.0,188,0,91,0.77,33,70,39,0.11,4.76,10.11,5.64,201.0,206.0,49.39,369.0,361.0,50.55,271.0,282.0,49.01,16.88,19.27,46.69,24,2,0,725000,0.0088957055214723
Patrik Laine,23,RW,56,26,30,56,-7,24,5.8,21,5,0,7,21,9,0,167,15.6,1054,1130,13,34,14,24,36.8,196,1,2,16.64,167,317,238,0.95,9.5,18.04,13.54,613.0,595.0,50.75,1089.0,972.0,52.84,836.0,788.0,51.48,57.49,62.2,48.03,23,1,0,7500000,0.0920245398773006
Juho Lammikko,26,RW,75,7,8,15,-6,14,0.4,7,0,0,2,8,0,0,67,10.4,921,737,46,93,354,340,51.0,188,0,65,8.13,67,118,92,0.53,4.37,7.69,5.99,361.0,513.0,41.3,649.0,1009.0,39.14,490.0,728.0,40.22,29.41,46.21,38.89,25,1,0,750000,0.00920245398773
Gabriel Landeskog,29,LW,51,30,29,59,27,78,7.5,23,7,0,5,21,8,0,150,20.0,1036,1219,34,94,241,198,54.9,185,0,2,23.49,150,251,194,1.36,8.69,14.53,11.23,748.0,466.0,61.61,1352.0,793.0,63.03,1012.0,603.0,62.66,80.95,40.9,66.43,28,8,1,7000000,0.0858895705521472
Dylan Larkin,25,C,71,31,38,69,-18,47,6.8,25,6,0,4,30,7,1,212,14.6,1396,1179,28,76,630,574,52.3,185,0,15,22.07,212,385,281,0.95,9.11,16.55,12.08,846.0,731.0,53.65,1449.0,1231.0,54.07,1103.0,986.0,52.8,89.55,85.4,51.19,21,5,0,6100000,0.0748466257668711
Adam Larsson,29,D,82,8,17,25,-23,55,3.5,8,0,0,3,16,1,0,119,6.7,1827,1337,140,183,0,0,0.0,191,1,4,4.17,119,260,174,0.14,3.91,8.53,5.72,729.0,962.0,43.11,1428.0,1764.0,44.74,1045.0,1340.0,43.82,62.25,97.17,39.04,28,4,1,4000000,0.0490797546012269
Johan Larsson,29,LW,43,7,14,21,-4,32,1.4,5,2,0,1,13,1,0,44,15.9,684,955,25,70,195,227,46.2,180,0,56,5.03,44,88,65,0.44,3.86,7.72,5.7,295.0,338.0,46.6,563.0,636.0,46.96,427.0,472.0,47.5,27.34,30.52,47.25,27,2,1,1400000,0.0171779141104294
Scott Laughton,27,C,67,11,19,30,-9,35,2.1,9,0,2,1,18,1,0,110,10.0,1100,985,47,151,395,379,51.0,185,0,20,13.23,110,196,148,0.72,6.0,10.69,8.07,553.0,644.0,46.2,987.0,1203.0,45.07,728.0,893.0,44.91,51.29,66.19,43.66,27,5,1,3000000,0.0368098159509202
Curtis Lazar,26,C,70,8,8,16,-2,16,1.0,8,0,0,0,7,0,1,95,8.4,840,720,51,186,136,142,48.9,183,1,17,9.68,95,147,124,0.69,6.79,10.51,8.86,378.0,408.0,48.09,630.0,793.0,44.27,501.0,585.0,46.13,29.18,35.61,45.04,25,2,0,800000,0.0098159509202454
Nick Leddy,30,D,75,3,21,24,-30,22,1.7,3,0,0,0,15,6,0,71,4.2,1606,1285,67,37,0,0,0.0,183,0,16,3.07,71,138,104,0.11,2.65,5.16,3.89,773.0,860.0,47.34,1378.0,1465.0,48.47,1048.0,1161.0,47.44,73.23,80.8,47.54,23,7,0,5500000,0.0674846625766871
Anders Lee,31,LW,76,28,18,46,-11,34,5.1,19,9,0,3,14,4,0,159,17.6,1264,998,30,94,65,69,48.5,191,0,152,25.08,159,266,228,1.19,7.55,12.63,10.83,737.0,676.0,52.16,1356.0,1181.0,53.45,1011.0,918.0,52.41,80.45,68.02,54.19,28,7,1,7000000,0.0858895705521472
Artturi Lehkonen,26,LW,74,19,19,38,1,22,3.7,15,2,2,2,18,1,0,155,12.3,1117,906,39,82,8,21,27.6,183,0,55,20.16,155,269,213,1.08,8.32,14.45,11.44,583.0,636.0,47.83,1032.0,1090.0,48.63,767.0,847.0,47.52,54.15,58.56,48.04,25,1,0,2300000,0.0282208588957055
Brendan Lemieux,25,LW,50,8,5,13,1,97,1.3,8,0,0,2,5,0,0,65,12.3,537,645,17,122,11,13,45.8,185,0,31,6.96,65,132,102,0.78,7.26,14.74,11.39,300.0,217.0,58.03,543.0,420.0,56.39,408.0,313.0,56.59,24.45,20.39,54.52,24,2,0,1550000,0.0190184049079754
Kris Letang,34,D,78,10,58,68,20,49,10.6,8,2,0,3,38,20,0,214,4.7,2011,1547,122,171,0,0,0.0,183,1,62,9.99,214,403,272,0.3,6.39,12.03,8.11,1257.0,1043.0,54.65,2163.0,1807.0,54.48,1671.0,1394.0,54.52,137.34,101.34,57.54,27,8,1,7250000,0.0889570552147239
Trevor Lewis,35,C,80,6,10,16,-1,12,0.3,5,0,1,1,9,1,0,108,5.6,1027,770,40,176,77,105,42.3,185,1,17,9.81,108,180,153,0.56,6.31,10.52,8.94,459.0,544.0,45.76,823.0,976.0,45.75,640.0,745.0,46.21,34.21,47.62,41.81,34,1,1,800000,0.0098159509202454
Oskar Lindblom,25,LW,79,12,14,26,-11,22,1.7,12,0,0,1,13,1,0,127,9.4,1090,828,48,83,8,14,36.4,185,0,138,12.71,127,212,166,0.7,6.99,11.67,9.14,531.0,609.0,46.58,942.0,1164.0,44.73,705.0,859.0,45.08,42.39,53.26,44.32,23,3,0,3000000,0.0368098159509202
Esa Lindell,27,D,76,4,21,25,4,12,5.5,3,0,1,0,16,3,2,136,2.9,1675,1323,148,111,0,1,0.0,191,0,74,4.28,136,211,159,0.15,4.87,7.56,5.69,735.0,912.0,44.63,1289.0,1766.0,42.19,995.0,1279.0,43.76,70.22,79.36,46.94,25,6,0,5800000,0.0711656441717791
Ryan Lindgren,23,D,78,4,11,15,18,48,5.1,4,0,0,1,11,0,0,73,5.5,1568,1206,141,129,0,0,0.0,183,0,49,4.12,73,154,100,0.16,2.79,5.89,3.83,666.0,815.0,44.97,1187.0,1544.0,43.46,909.0,1151.0,44.13,61.82,74.42,45.38,23,3,0,3000000,0.0368098159509202
Elias Lindholm,27,C,82,42,40,82,61,22,11.4,31,10,1,9,30,9,1,235,17.9,1635,1197,52,66,842,750,52.9,185,1,5,29.3,236,381,310,1.07,8.66,13.98,11.37,1054.0,775.0,57.63,1880.0,1380.0,57.67,1445.0,1072.0,57.41,120.72,76.88,61.09,23,6,0,4850000,0.0595092024539877
Hampus Lindholm,28,D,71,5,22,27,10,46,5.8,4,1,0,1,17,4,1,142,3.5,1598,1350,92,70,0,0,0.0,191,0,6,6.72,142,275,201,0.25,5.33,10.33,7.55,809.0,881.0,47.87,1419.0,1541.0,47.94,1108.0,1192.0,48.17,72.62,81.09,47.24,22,6,0,5205556,0.0638718527607362
Gustav Lindström,23,D,63,1,12,13,-12,22,1.5,1,0,0,0,12,0,0,41,2.4,1015,967,77,59,0,0,0.0,188,1,38,1.23,41,79,51,0.07,2.42,4.67,3.01,447.0,547.0,44.97,760.0,1015.0,42.82,581.0,750.0,43.65,37.03,49.48,42.8,22,2,0,850000,0.0104294478527607
Blake Lizotte,24,C,70,10,14,24,15,28,2.6,9,0,1,2,12,0,2,91,11.0,851,730,12,74,313,294,51.6,170,0,300,9.18,91,141,122,0.65,6.41,9.94,8.6,447.0,356.0,55.67,819.0,705.0,53.74,606.0,531.0,53.3,36.1,37.38,49.13,23,1,0,800000,0.0098159509202454
Ryan Lomberg,27,LW,55,9,9,18,4,92,1.4,9,0,0,1,8,0,1,91,9.9,627,684,7,117,1,6,14.3,175,0,300,9.07,91,162,123,0.87,8.69,15.49,11.76,357.0,329.0,52.04,645.0,573.0,52.96,474.0,428.0,52.55,29.74,28.84,50.77,25,2,1,725000,0.0088957055214723
Adam Lowry,28,LW,79,13,8,21,1,59,1.3,10,0,3,0,4,2,2,115,11.3,1223,929,43,231,564,500,53.0,196,0,67,17.43,115,194,163,0.86,5.64,9.52,8.0,561.0,727.0,43.56,1017.0,1269.0,44.49,783.0,981.0,44.39,58.44,68.56,46.02,28,5,1,3250000,0.0398773006134969
Milan Lucic,33,LW,82,10,11,21,-9,84,0.9,8,2,0,0,10,1,0,95,10.5,1005,735,22,209,19,15,55.9,191,0,50,11.42,95,171,139,0.68,5.67,10.21,8.3,548.0,460.0,54.37,1036.0,827.0,55.61,780.0,657.0,54.28,44.14,36.74,54.57,28,7,1,6000000,0.0736196319018405
Ilya Lyubushkin,27,D,77,2,13,15,-2,51,2.6,2,0,0,0,12,0,1,54,3.7,1344,1047,92,187,0,0,0.0,188,1,300,1.87,54,104,75,0.08,2.41,4.63,3.35,554.0,776.0,41.65,1033.0,1352.0,43.31,787.0,1041.0,43.05,49.25,64.63,43.25,27,1,1,1350000,0.0165644171779141
Olli Määttä,27,D,66,1,7,8,17,10,3.4,1,0,0,0,7,0,0,61,1.6,1207,1097,94,67,0,0,0.0,188,0,22,2.27,61,139,87,0.11,3.03,6.91,4.33,617.0,574.0,51.81,1077.0,1099.0,49.49,841.0,806.0,51.06,57.49,55.22,51.01,21,6,0,4083333,0.050102245398773
Kurtis MacDermid,27,D,58,2,3,5,1,89,0.9,2,0,0,0,3,0,0,46,4.3,429,444,22,105,0,0,0.0,196,0,300,2.18,46,89,63,0.3,6.43,12.44,8.81,215.0,229.0,48.42,396.0,386.0,50.64,279.0,300.0,48.19,16.51,17.21,48.96,26,2,0,875000,0.0107361963190184
Zack MacEwen,25,C,75,3,6,9,-15,110,-0.5,3,0,0,1,6,0,0,82,3.7,725,580,32,159,16,19,45.7,191,1,300,8.3,82,145,121,0.69,6.79,12.0,10.02,318.0,394.0,44.66,548.0,733.0,42.78,426.0,544.0,43.92,25.32,37.25,40.47,23,2,0,825000,0.010122699386503
Nathan MacKinnon,26,C,65,32,56,88,22,42,9.7,25,7,0,5,36,20,0,299,10.7,1369,1264,39,68,383,461,45.4,183,1,1,26.61,299,501,385,1.17,13.1,21.96,16.87,995.0,676.0,59.55,1775.0,1148.0,60.73,1339.0,892.0,60.02,104.82,65.38,61.59,20,7,0,6300000,0.0773006134969325
Cale Makar,23,D,77,28,58,86,48,26,15.3,19,9,0,6,33,25,0,240,11.7,1976,1540,110,95,0,0,0.0,180,1,4,13.33,240,494,319,0.4,7.29,15.0,9.68,1349.0,933.0,59.11,2387.0,1628.0,59.45,1809.0,1249.0,59.16,138.99,88.9,60.99,22,6,0,9000000,0.1104294478527607
Evgeni Malkin,35,C,41,20,22,42,-10,24,4.3,11,9,0,5,11,11,0,129,15.5,752,1100,18,21,164,212,43.6,191,0,2,14.31,129,203,158,1.13,10.3,16.21,12.61,509.0,339.0,60.02,906.0,560.0,61.8,695.0,441.0,61.18,61.11,34.71,63.78,27,8,1,9500000,0.1165644171779141
Maxim Mamin,27,C,40,7,7,14,8,13,1.3,7,0,0,0,7,0,0,49,14.3,476,714,17,59,0,2,0.0,188,0,175,7.54,49,81,66,0.95,6.17,10.21,8.32,283.0,225.0,55.71,508.0,435.0,53.87,378.0,324.0,53.85,28.36,20.52,58.02,26,1,0,975000,0.011963190184049
Andrew Mangiapane,25,LW,82,35,20,55,20,38,7.2,25,8,2,8,16,3,1,185,18.9,1290,944,32,73,21,34,38.2,178,0,166,24.57,185,300,235,1.13,8.61,13.96,10.93,820.0,564.0,59.25,1475.0,1020.0,59.12,1128.0,777.0,59.21,77.48,53.14,59.32,24,2,0,2425000,0.0297546012269938
Josh Manson,30,D,67,6,10,16,-11,65,2.6,6,0,0,0,10,0,0,92,6.5,1272,1139,70,179,0,0,0.0,191,1,160,4.38,92,172,122,0.21,4.34,8.11,5.76,584.0,717.0,44.89,1059.0,1278.0,45.31,782.0,986.0,44.23,47.54,66.3,41.76,26,4,0,4100000,0.0503067484662576
Anthony Mantha,27,RW,37,9,14,23,4,14,2.3,9,0,0,0,12,2,0,82,11.0,561,910,18,46,3,1,75.0,196,0,20,9.24,82,132,104,0.99,8.77,14.11,11.12,320.0,216.0,59.7,573.0,422.0,57.59,440.0,304.0,59.14,29.62,21.28,58.19,25,4,0,5700000,0.0699386503067484
Brad Marchand,33,LW,70,32,48,80,16,97,9.3,23,7,2,6,28,20,0,242,13.2,1347,1155,20,78,14,27,34.1,175,0,71,26.93,242,398,306,1.2,10.78,17.72,13.63,1033.0,588.0,63.73,1693.0,1003.0,62.8,1351.0,782.0,63.34,99.33,57.81,63.21,29,8,1,6125000,0.0751533742331288
Jonathan Marchessault,31,C,76,30,36,66,3,36,7.2,25,5,0,4,21,15,0,251,12.0,1335,1054,17,61,43,57,43.0,175,1,300,28.07,251,413,331,1.26,11.28,18.55,14.88,950.0,550.0,63.33,1651.0,1055.0,61.01,1257.0,758.0,62.38,95.64,61.19,60.98,27,6,1,5000000,0.0613496932515337
Mason Marchment,26,F,54,18,29,47,29,53,5.7,17,1,0,2,28,1,0,121,14.9,762,847,9,114,11,29,27.5,193,0,300,17.13,121,207,164,1.35,9.52,16.29,12.91,491.0,304.0,61.76,859.0,534.0,61.67,640.0,387.0,62.32,52.02,26.88,65.93,26,1,1,800000,0.0098159509202454
John Marino,24,D,81,1,24,25,1,23,4.0,1,0,0,0,20,2,2,90,1.1,1672,1238,88,73,0,0,0.0,185,1,154,4.59,90,191,129,0.16,3.23,6.86,4.63,856.0,883.0,49.22,1470.0,1579.0,48.21,1149.0,1207.0,48.77,72.2,81.13,47.09,24,6,0,4400000,0.0539877300613496
Matt Martin,32,LW,71,3,4,7,-2,70,-0.2,3,0,0,0,4,0,0,66,4.5,812,686,26,235,8,11,42.1,191,0,148,7.65,66,106,86,0.56,4.88,7.83,6.35,317.0,354.0,47.24,598.0,695.0,46.25,431.0,495.0,46.54,26.74,28.55,48.36,31,4,1,1500000,0.0184049079754601
Alec Martinez,34,D,26,3,5,8,6,4,1.9,3,0,0,0,5,0,0,32,9.4,508,1172,68,26,0,0,0.0,185,0,95,1.14,32,69,45,0.14,3.78,8.15,5.31,282.0,278.0,50.36,510.0,518.0,49.61,382.0,362.0,51.34,28.98,26.79,51.96,33,3,1,5250000,0.0644171779141104
Jordan Martinook,29,LW,59,6,9,15,1,22,1.0,6,0,0,2,9,0,0,77,7.8,661,672,11,83,23,28,45.1,183,0,58,8.34,77,152,121,0.76,6.99,13.8,10.99,348.0,299.0,53.79,692.0,513.0,57.43,515.0,414.0,55.44,28.3,27.35,50.85,28,3,1,1800000,0.0220858895705521
Auston Matthews,24,C,73,60,46,106,20,18,13.8,44,16,0,10,33,13,0,348,17.2,1504,1237,62,67,691,538,56.2,191,0,1,40.69,348,599,484,1.62,13.88,23.89,19.3,1083.0,638.0,62.93,1955.0,1103.0,63.93,1520.0,861.0,63.84,123.18,60.11,67.2,21,5,0,11640250,0.1428251533742331
Scott Mayfield,29,D,61,3,15,18,-5,55,3.3,3,0,0,2,14,0,1,80,3.8,1206,1186,109,77,0,0,0.0,196,1,34,3.58,80,202,125,0.18,3.98,10.05,6.22,511.0,666.0,43.42,953.0,1214.0,43.98,698.0,897.0,43.76,52.56,60.35,46.55,25,5,0,1450000,0.0177914110429447
Charlie McAvoy,24,D,78,10,46,56,31,66,10.8,5,4,1,5,29,17,0,166,6.0,1922,1478,130,155,0,0,0.0,183,1,14,8.82,166,295,227,0.28,5.18,9.21,7.09,1312.0,897.0,59.39,2136.0,1628.0,56.75,1718.0,1212.0,58.63,121.49,82.31,59.61,21,3,0,4900000,0.060122699386503
Jake McCabe,28,D,75,4,18,22,-27,33,2.6,4,0,0,0,18,0,0,80,5.0,1523,1218,167,166,0,0,0.0,185,0,44,4.13,80,181,111,0.16,3.15,7.13,4.37,576.0,957.0,37.57,1082.0,1773.0,37.9,778.0,1295.0,37.53,50.45,83.95,37.54,27,4,1,4000000,0.0490797546012269
