PLAYER,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,GA60,xGA60,GSAx60,SIGNING AGE,CLAUSE,LENGTH,SIGNING,CAP HIT,CAP HIT %
590. Sam Lafferty,185,Right,113 - Round 4 - 2014 (PIT),2.65,33,57,45,0.48,5.96,10.29,8.11,147,181,44.82,245,312,43.99,195,242,44.62,10.22,14.06,42.09,-,-,-,25,,2,RFA,750000,0.009
591. Jani Hakanpää,196,Right,104 - Round 4 - 2010 (STL),2.31,54,122,80,0.14,3.15,7.13,4.67,389,497,43.91,757,963,44.01,546,700,43.82,33.99,48.36,41.28,-,-,-,28,,1,UFA,750000,0.009
592. Nicolas Roy,193,Right,96 - Round 4 - 2015 (CAR),5.66,48,89,72,0.54,4.55,8.44,6.83,319,297,51.79,597,570,51.16,429,407,51.32,31.65,27.46,53.54,-,-,-,23,,2,RFA,750000,0.009
593. Ville Husso,188,Left,94 - Round 4 - 2014 (STL),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.43,2.71,-0.72,25,,2,RFA,750000,0.009
594. Teddy Blueger,183,Left,52 - Round 2 - 2012 (PIT),5.21,49,77,64,0.49,4.61,7.24,6.02,261,331,44.09,435,584,42.69,342,431,44.24,22.39,26.09,46.18,-,-,-,24,,2,RFA,750000,0.009
595. Anthony Stolarz,198,Left,45 - Round 2 - 2012 (PHI),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.20,2.45,0.25,25,,2,UFA,750000,0.009
596. Calvin Pickard,185,Left,49 - Round 2 - 2010 (COL),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.16,1.97,-1.19,27,,2,UFA,750000,0.009
597. Andy Andreoff,185,Left,80 - Round 3 - 2011 (LAK),0.05,2,4,4,0.06,2.31,4.65,4.65,16,25,39.02,28,49,36.36,24,36,40.00,0.51,2.64,16.19,-,-,-,28,,2,UFA,750000,0.009
598. John Quenneville,185,Left,30 - Round 1 - 2014 (NJD),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,23,,2,RFA,750000,0.009
599. Dylan Sikura,180,Left,178 - Round 6 - 2014 (CHI),0.27,5,8,5,0.34,6.34,10.14,6.34,18,18,50.00,35,41,46.05,25,30,45.45,1.36,1.75,43.73,-,-,-,24,,2,RFA,750000,0.009
600. Nic Dowd,185,Right,198 - Round 7 - 2009 (LAK),9.55,67,108,95,0.72,5.08,8.19,7.21,310,423,42.29,544,802,40.42,422,606,41.05,28.40,40.24,41.38,-,-,-,29,,3,UFA,750000,0.009
601. Calle Rosén,185,Left,-,0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,25,,2,RFA,750000,0.009
602. Charlie Lindgren,185,Right,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,24,,3,RFA,750000,0.01
603. Mathieu Joseph,185,Left,120 - Round 4 - 2015 (TBL),5.87,59,92,75,0.57,5.78,9.02,7.35,254,294,46.35,462,504,47.83,357,393,47.60,21.05,24.32,46.40,-,-,-,23,,2,RFA,737500,0.009
604. Mitchell Stephens,180,Right,33 - Round 2 - 2015 (TBL),0.23,3,5,5,0.21,2.72,4.53,4.53,18,54,25.00,34,79,30.09,27,63,30.00,1.37,5.09,21.17,-,-,-,23,,2,RFA,737500,0.009
605. Kenny Agostino,183,Left,140 - Round 5 - 2010 (PIT),0.00,0,0,0,0.00,0.00,0.00,0.00,2,1,66.67,3,1,75.00,3,1,75.00,0.06,0.02,75.00,-,-,-,27,,2,UFA,737500,0.009
606. Alex Nedeljkovic,183,Left,37 - Round 2 - 2014 (CAR),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.90,2.46,0.57,23,,2,RFA,737500,0.009
607. Conor Sheary,173,Left,-,10.57,87,142,118,0.89,7.35,12.00,9.97,371,300,55.29,680,556,55.02,522,420,55.41,30.77,22.53,57.73,-,-,-,28,,1,UFA,735000,0.009
608. Victor Mete,175,Left,100 - Round 4 - 2016 (MTL),0.94,20,40,27,0.14,2.88,5.75,3.88,180,192,48.39,357,352,50.35,248,257,49.11,16.14,12.79,55.79,-,-,-,22,,1,RFA,735000,0.009
609. Sami Niku,185,Left,198 - Round 7 - 2015 (WPG),0.14,2,8,4,0.11,1.54,6.17,3.08,33,50,39.76,59,87,40.40,44,74,37.29,2.67,4.47,37.39,-,-,-,23,,2,RFA,725000,0.009
610. Jansen Harkins,185,Left,47 - Round 2 - 2015 (WPG),1.53,15,28,20,0.45,4.40,8.22,5.87,77,107,41.85,146,186,43.98,112,138,44.80,5.28,6.83,43.60,-,-,-,23,,2,RFA,725000,0.009
611. Jakub Zboril,183,Left,13 - Round 1 - 2015 (BOS),1.04,35,82,51,0.09,2.96,6.92,4.30,351,324,52.00,625,570,52.30,484,445,52.10,24.03,26.54,47.52,-,-,-,23,,2,RFA,725000,0.009
612. Ryan Lomberg,175,Left,-,5.00,47,68,63,0.91,8.53,12.36,11.45,175,178,49.58,265,292,47.58,220,232,48.67,13.88,14.85,48.31,-,-,-,25,,2,UFA,725000,0.009
613. Nico Sturm,191,Left,-,7.23,59,86,74,0.84,6.82,9.94,8.56,239,279,46.14,371,544,40.54,302,385,43.96,21.83,19.54,52.77,-,-,-,25,,2,RFA,725000,0.009
614. Yakov Trenin,188,Left,55 - Round 2 - 2015 (NSH),5.90,62,106,91,0.68,7.16,12.24,10.50,230,230,50.00,425,434,49.48,329,313,51.25,18.51,15.54,54.36,-,-,-,23,,2,RFA,725000,0.009
615. Daniel Sprong,183,Right,46 - Round 2 - 2015 (PIT),5.25,73,123,95,0.66,9.15,15.42,11.91,243,240,50.31,437,421,50.93,337,335,50.15,18.82,19.64,48.93,-,-,-,23,,2,RFA,725000,0.009
616. Mark Friedman,180,Right,86 - Round 3 - 2014 (PHI),1.39,9,12,11,0.84,5.43,7.24,6.64,47,51,47.96,78,96,44.83,61,73,45.52,4.54,3.70,55.10,-,-,-,24,,2,RFA,725000,0.009
617. Zach Whitecloud,188,Right,-,2.99,53,124,87,0.20,3.58,8.38,5.88,371,402,47.99,740,803,47.96,537,556,49.13,32.72,35.38,48.05,-,-,-,23,,2,RFA,725000,0.009
618. Martin Frk,185,Right,49 - Round 2 - 2012 (DET),0.07,0,1,1,0.45,0.00,6.42,6.42,2,5,28.57,6,8,42.86,3,6,33.33,0.12,0.40,23.08,-,-,-,26,,2,RFA,725000,0.009
619. Nick Seeler,188,Left,131 - Round 5 - 2011 (MIN),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,25,,3,RFA,725000,0.009
620. Vitek Vanecek,185,Left,39 - Round 2 - 2014 (WSH),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.75,2.47,-0.28,23,,3,RFA,716667,0.009
621. Cory Schneider,191,Left,26 - Round 1 - 2004 (VAN),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,34,,1,UFA,700000,0.009
622. Riley Sheahan,191,Left,21 - Round 1 - 2010 (DET),3.59,44,69,54,0.31,3.74,5.87,4.59,268,467,36.46,475,815,36.82,379,658,36.54,23.03,45.15,33.78,-,-,-,28,,1,UFA,700000,0.009
623. Alexander Volkov,185,Left,48 - Round 2 - 2017 (TBL),4.61,35,51,43,0.64,4.87,7.10,5.99,159,219,42.06,296,412,41.81,225,316,41.59,14.59,19.70,42.55,-,-,-,22,,1,RFA,700000,0.009
624. Drake Caggiula,178,Left,-,4.84,46,78,62,0.62,5.86,9.93,7.89,200,259,43.57,354,483,42.29,264,377,41.19,18.71,21.35,46.70,-,-,-,26,,1,UFA,700000,0.009
625. Nikita Nesterov,180,Left,148 - Round 5 - 2011 (TBL),1.13,31,86,59,0.12,3.27,9.08,6.23,260,313,45.38,492,526,48.33,370,411,47.38,20.88,24.09,46.43,-,-,-,27,,1,UFA,700000,0.009
626. Dominik Simon,180,Left,137 - Round 5 - 2015 (PIT),0.27,2,9,3,0.19,1.37,6.17,2.06,36,43,45.57,71,81,46.71,54,61,46.96,3.58,3.73,48.97,-,-,-,25,,1,UFA,700000,0.009
627. Joakim Nordström,185,Left,90 - Round 3 - 2010 (CHI),4.12,43,77,64,0.53,5.57,9.98,8.28,177,235,42.96,355,456,43.77,259,326,44.27,13.43,23.17,36.69,-,-,-,28,,1,UFA,700000,0.009
628. Matt Nieto,180,Left,47 - Round 2 - 2011 (SJS),4.88,45,57,52,0.75,6.89,8.73,7.96,163,257,38.81,287,490,36.94,223,369,37.67,13.40,25.03,34.86,-,-,-,27,,1,UFA,700000,0.009
629. Paul LaDue,188,Right,181 - Round 6 - 2012 (LAK),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,27,,1,UFA,700000,0.009
630. Travis Boyd,183,Right,177 - Round 6 - 2011 (WSH),2.97,21,44,34,0.53,3.72,7.79,6.02,131,163,44.56,263,305,46.30,198,231,46.15,12.69,15.18,45.53,-,-,-,26,,1,UFA,700000,0.009
631. Tomas Jurco,188,Left,35 - Round 2 - 2011 (DET),0.66,11,18,14,0.55,9.21,15.07,11.72,45,21,68.18,77,58,57.04,58,41,58.59,2.91,3.00,49.24,-,-,-,27,,1,UFA,700000,0.009
632. Matt Irwin,185,Left,-,0.77,27,46,36,0.12,4.15,7.08,5.54,162,250,39.32,281,437,39.14,223,341,39.54,12.45,21.68,36.47,-,-,-,32,,1,UFA,700000,0.009
633. Anton Forsberg,191,Left,188 - Round 7 - 2011 (CBJ),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21,3.12,-0.09,27,,1,UFA,700000,0.009
634. Tobias Rieder,180,Left,114 - Round 4 - 2011 (EDM),5.13,63,87,77,0.56,7.01,9.69,8.57,205,351,36.86,349,612,36.32,273,482,36.15,13.98,28.50,32.90,-,-,-,27,,1,UFA,700000,0.009
635. Mark Jankowski,193,Left,21 - Round 1 - 2012 (CGY),4.33,35,62,45,0.54,4.36,7.73,5.61,179,249,41.82,292,452,39.25,227,340,40.04,13.97,22.75,38.04,-,-,-,25,,1,UFA,700000,0.009
636. Evan Rodrigues,180,Right,-,5.23,65,110,82,0.64,7.90,13.37,9.97,236,230,50.64,414,398,50.99,310,308,50.16,20.88,19.28,51.99,-,-,-,26,,1,UFA,700000,0.009
637. Buddy Robinson,196,Right,-,0.50,6,13,8,0.47,5.60,12.14,7.47,27,24,52.94,62,46,57.41,40,36,52.63,1.73,1.67,50.88,-,-,-,28,,1,UFA,700000,0.009
638. Denis Malgin,175,Right,102 - Round 4 - 2015 (FLA),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,23,,1,RFA,700000,0.009
639. Alex Lyon,185,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.33,2.47,-0.86,27,,1,UFA,700000,0.009
640. Jacob De La Rose,191,Left,34 - Round 2 - 2013 (MTL),0.85,13,18,14,0.38,5.88,8.15,6.34,57,66,46.34,101,124,44.89,76,94,44.71,4.03,5.48,42.38,-,-,-,25,,1,RFA,700000,0.009
641. Patrick Russell,185,Right,-,0.51,12,16,14,0.36,8.46,11.28,9.86,41,31,56.94,74,65,53.24,58,42,58.00,2.94,2.39,55.16,-,-,-,27,,1,UFA,700000,0.009
642. Sam Carrick,183,Right,144 - Round 5 - 2010 (TOR),1.57,23,35,27,0.56,8.22,12.50,9.64,77,84,47.83,145,148,49.49,106,118,47.32,6.63,6.87,49.11,-,-,-,28,,1,UFA,700000,0.009
643. Marc Michaelis,180,Left,-,0.65,3,10,7,0.43,1.99,6.62,4.63,35,69,33.65,60,123,32.79,48,89,35.04,3.45,5.51,38.50,-,-,-,24,,1,UFA,700000,0.009
644. Martin Marincin,196,Left,46 - Round 2 - 2010 (EDM),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,28,,1,UFA,700000,0.009
645. Eric Comrie,185,Left,59 - Round 2 - 2013 (WPG),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.00,3.28,0.28,23,,2,RFA,700000,0.009
646. Michael Dal Colle,191,Left,5 - Round 1 - 2014 (NYI),2.63,19,41,32,0.51,3.68,7.95,6.20,145,130,52.73,268,255,51.24,203,187,52.05,12.82,9.96,56.28,-,-,-,23,,2,RFA,700000,0.009
647. Kalle Kossila,178,Left,-,0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,26,,2,UFA,700000,0.009
648. Matt Roy,185,Right,194 - Round 7 - 2015 (LAK),2.48,56,142,89,0.18,4.13,10.51,6.58,338,445,43.17,623,826,43.00,469,639,42.33,30.26,40.83,42.57,-,-,-,24,,2,RFA,700000,0.009
649. Michael Amadio,185,Right,90 - Round 3 - 2014 (LAK),2.52,24,41,32,0.49,4.59,7.86,6.14,163,170,48.95,286,286,50.00,213,220,49.19,14.42,13.99,50.76,-,-,-,23,,2,RFA,700000,0.009
650. Dylan Gambrell,183,Right,60 - Round 2 - 2016 (SJS),5.93,46,94,75,0.46,3.61,7.37,5.88,305,427,41.67,568,849,40.08,435,624,41.08,26.82,40.54,39.81,-,-,-,22,,2,RFA,700000,0.009
651. Brogan Rafferty,183,Right,-,0.02,1,1,1,0.09,4.29,4.29,4.29,5,10,33.33,8,16,33.33,8,13,38.10,0.39,0.83,31.97,-,-,-,24,,2,RFA,700000,0.009
652. Josh Teves,183,Left,-,0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,24,,2,RFA,700000,0.009
653. C.J. Smith,180,Left,-,0.00,0,0,0,0.00,0.00,0.00,0.00,2,2,50.00,2,5,28.57,2,5,28.57,0.03,0.31,8.82,-,-,-,24,,2,RFA,700000,0.009
654. Tyrell Goulbourne,180,Left,72 - Round 3 - 2013 (PHI),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,25,,2,UFA,700000,0.009
655. Patrick Brown,180,Right,-,0.30,5,10,8,0.49,8.25,16.48,13.19,15,15,50.00,34,26,56.67,27,16,62.79,1.06,0.82,56.38,-,-,-,27,,2,UFA,700000,0.009
656. Jean-Sébastien Dea,180,Right,-,0.22,2,2,2,2.38,21.62,21.62,21.62,3,3,50.00,4,4,50.00,4,3,57.14,0.26,0.25,50.98,-,-,-,25,,2,UFA,700000,0.009
657. Adam Clendening,183,Right,36 - Round 2 - 2011 (CHI),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,26,,2,RFA,700000,0.009
658. Brad Hunt,175,Left,-,0.87,13,30,19,0.40,5.99,13.83,8.76,63,57,52.50,117,110,51.54,95,85,52.78,6.28,3.82,62.18,-,-,-,30,,2,UFA,700000,0.009
659. Marcus Högberg,196,Left,78 - Round 3 - 2013 (OTT),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.74,2.60,-1.14,24,,2,RFA,700000,0.009
660. Chad Ruhwedel,180,Right,-,0.35,16,43,25,0.08,3.84,10.33,6.01,114,115,49.78,206,206,50.00,155,151,50.65,9.94,9.09,52.26,-,-,-,29,,2,UFA,700000,0.009
661. Samuel Morin,198,Left,11 - Round 1 - 2013 (PHI),0.35,14,27,20,0.10,4.12,7.95,5.89,89,87,50.57,158,170,48.17,121,131,48.02,4.96,6.83,42.07,-,-,-,22,,3,RFA,700000,0.009
