Player,Age,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
Andrei Svechnikov,18,RW,82,20,17,37,0,62,3.9,20,0,0,3,12,5,0,189,10.6,1201,879,26,123,1,6,14.3
Brandon Tanev,27,LW,80,14,15,29,9,41,2.7,12,0,2,0,14,0,1,127,11.0,1129,847,81,278,3,5,37.5
Chris Tanev,29,D,55,2,10,12,3,18,3.0,2,0,0,0,10,0,0,51,3.9,1109,1210,122,29,0,0,0.0
Vladimir Tarasenko,27,RW,76,33,35,68,8,22,8.3,21,12,0,5,25,10,0,275,12.0,1398,1104,40,88,4,2,66.7
Tomáš Tatar,28,C,80,25,33,58,21,34,6.8,21,4,0,4,29,4,0,195,12.8,1313,985,30,77,10,29,25.6
John Tavares,28,C,82,47,41,88,19,34,11.3,37,10,0,8,32,9,0,286,16.4,1565,1145,53,59,833,694,54.6
Teuvo Teräväinen,24,LW,82,21,55,76,30,12,8.7,12,8,1,1,35,16,4,167,12.6,1469,1075,23,35,18,25,41.9
Troy Terry,21,C,32,4,9,13,8,2,1.4,2,2,0,0,5,4,0,25,16.0,446,837,12,4,1,4,20.0
Shea Theodore,23,D,79,12,25,37,-4,20,6.2,8,4,0,1,19,5,1,202,5.9,1588,1206,91,27,1,0,100.0
Robert Thomas,19,C,70,9,24,33,-2,14,2.7,6,3,0,0,20,4,0,80,11.3,915,784,22,13,97,123,44.1
Nate Thompson,34,C,78,5,8,13,-1,17,0.2,5,0,0,0,8,0,0,71,7.0,1014,780,44,87,409,351,53.8
Tage Thompson,21,C,65,7,5,12,-22,20,-0.1,6,1,0,0,5,0,0,108,6.5,788,728,9,66,10,10,50.0
Joe Thornton,39,C,73,16,35,51,8,20,4.8,13,3,0,4,23,12,0,90,17.8,1135,933,14,17,356,319,52.7
Chris Tierney,24,C,81,9,39,48,-22,26,2.5,9,0,0,1,29,10,0,116,7.8,1379,1022,54,30,531,512,50.9
Brady Tkachuk,19,LW,71,22,23,45,-10,75,4.4,18,4,0,3,17,6,0,214,10.3,1138,961,26,174,73,76,49.0
Matthew Tkachuk,21,LW,80,34,43,77,14,62,8.8,23,11,0,2,30,13,0,207,16.4,1408,1056,13,104,6,7,46.2
Devon Toews,24,D,48,5,13,18,7,4,3.8,4,1,0,2,10,3,0,81,6.2,859,1074,30,24,0,1,0.0
Jonathan Toews,30,C,82,35,46,81,2,40,8.3,25,9,1,5,32,14,0,235,14.9,1723,1260,44,42,1059,821,56.3
Tyler Toffoli,26,C,82,13,21,34,-16,23,2.2,10,3,0,3,19,2,0,226,5.8,1411,1033,23,39,24,27,47.1
Vincent Trocheck,25,C,55,10,24,34,-9,54,2.3,6,3,1,1,14,10,0,158,6.3,1081,1180,42,112,498,463,51.8
Jacob Trouba,24,D,82,8,42,50,8,58,7.5,4,3,1,1,25,15,2,162,4.9,1876,1373,171,112,0,0,0.0
Alex Tuch,22,RW,74,20,32,52,13,8,5.9,17,3,0,6,29,3,0,180,11.1,1238,1004,40,92,43,69,38.4
Kyle Turris,29,C,55,7,16,23,-6,33,1.4,3,4,0,1,14,2,0,78,9.0,863,942,15,24,281,272,50.8
Juuso Välimäki,20,D,24,1,2,3,-2,12,0.4,1,0,0,1,2,0,0,28,3.6,372,929,43,21,0,0,0.0
James van Riemsdyk,29,LW,66,27,21,48,-10,18,5.2,19,8,0,4,16,5,0,167,16.2,1096,996,16,34,6,5,54.5
Trevor van Riemsdyk,27,D,78,3,11,14,-4,10,2.7,3,0,0,1,11,0,0,102,2.9,1175,904,84,42,0,0,0.0
Thomas Vanek,35,LW,64,16,20,36,-12,26,3.3,12,4,0,1,13,7,0,108,14.8,903,847,13,38,7,18,28.0
Phil Varone,28,C,47,3,4,7,-2,8,0.3,3,0,0,0,4,0,0,34,8.8,372,475,19,23,81,82,49.7
Sami Vatanen,27,D,50,4,13,17,-17,22,2.2,1,3,0,0,11,2,0,107,3.7,1086,1304,77,68,0,0,0.0
Frank Vatrano,24,LW,81,24,15,39,-10,38,4.0,22,2,0,1,9,6,0,208,11.5,1188,880,74,139,15,23,39.5
Jimmy Vesey,25,LW,81,17,18,35,-6,21,2.9,16,1,0,4,15,3,0,154,11.0,1301,963,34,79,8,24,25.0
Jake Virtanen,22,RW,70,15,10,25,-4,44,2.4,13,2,0,1,10,0,0,154,9.7,1037,889,37,154,5,10,33.3
Marc-Édouard Vlasic,31,D,72,3,22,25,-6,10,3.2,3,0,0,0,21,1,0,100,3.0,1515,1263,114,23,0,0,0.0
Jakub Voráček,29,RW,78,20,46,66,-16,25,5.4,16,4,0,2,32,14,0,210,9.5,1456,1120,29,17,12,18,40.0
Jakub Vrána,22,LW,82,24,23,47,20,27,5.6,23,1,0,4,20,3,0,161,14.9,1151,842,32,47,4,6,40.0
Austin Wagner,21,LW,62,12,9,21,2,16,2.7,12,0,0,0,9,0,0,67,17.9,554,536,9,142,2,4,33.3
Chris Wagner,27,C,76,12,7,19,3,51,1.6,12,0,0,1,7,0,0,135,8.9,1022,807,38,247,54,66,45.0
Sean Walker,24,D,39,3,7,10,-8,8,1.5,2,1,0,0,7,0,0,55,5.5,602,926,40,43,0,0,0.0
Lucas Wallmark,23,C,81,10,18,28,-8,36,1.7,8,2,0,4,13,5,0,131,7.6,1198,888,39,82,575,554,50.9
Austin Watson,27,LW,37,7,9,16,11,39,1.9,6,1,0,1,9,0,0,64,10.9,536,870,28,109,7,9,43.8
Jordan Weal,26,C,63,8,13,21,-8,18,1.2,6,2,0,1,9,4,0,75,10.7,848,808,26,28,333,266,55.6
Shea Weber,33,D,58,14,19,33,15,28,6.8,9,5,0,3,18,1,0,166,8.4,1362,1409,110,129,0,0,0.0
Yannick Weber,30,D,62,2,6,8,7,18,2.3,2,0,0,0,6,0,0,67,3.0,739,715,32,64,0,0,0.0
MacKenzie Weegar,25,D,64,4,11,15,-3,64,2.7,4,0,0,2,10,1,0,79,5.1,1086,1018,103,127,1,0,100.0
Dale Weise,30,RW,51,5,6,11,-8,19,0.2,4,0,1,1,6,0,0,58,8.6,601,707,21,88,6,10,37.5
Andy Welinski,25,D,26,1,3,4,-5,8,0.7,1,0,0,0,3,0,0,32,3.1,417,962,18,47,0,0,0.0
Alexander Wennberg,24,C,75,2,23,25,-1,12,0.8,0,1,1,0,16,5,2,64,3.1,1131,905,32,34,342,364,48.4
Zach Werenski,21,D,82,11,33,44,-12,18,6.5,9,2,0,1,20,13,0,168,6.5,1878,1374,89,67,0,0,0.0
Blake Wheeler,32,RW,82,20,71,91,0,60,8.2,16,2,2,3,39,31,1,231,8.7,1698,1243,53,81,31,57,35.2
Colin White,22,C,71,14,27,41,-24,24,2.6,9,5,0,2,24,3,0,123,11.4,1150,972,35,23,379,420,47.4
Chris Wideman,29,D,25,2,5,7,-12,18,0.3,2,0,0,1,4,1,0,27,7.4,326,783,26,35,0,0,0.0
Justin Williams,37,RW,82,23,30,53,-4,44,5.3,14,9,0,5,25,5,0,237,9.7,1430,1047,32,55,92,150,38.0
Colin Wilson,29,C,65,12,15,27,-6,8,2.2,7,5,0,2,13,2,0,104,11.5,882,814,31,55,20,32,38.5
Garrett Wilson,27,LW,50,2,6,8,2,18,0.4,2,0,0,0,6,0,0,54,3.7,381,457,16,114,3,4,42.9
Tom Wilson,24,RW,63,22,18,40,11,128,4.4,17,3,2,2,16,2,0,130,16.9,1143,1089,52,200,29,24,54.7
Luke Witkowski,28,D,34,0,2,2,-5,23,0.1,0,0,0,0,2,0,0,14,0.0,326,576,27,67,0,0,0.0
Christian Wolanin,23,D,30,4,8,12,3,6,2.3,4,0,0,1,5,3,0,36,11.1,520,1040,31,11,0,0,0.0
Miles Wood,23,LW,63,10,14,24,-10,91,1.9,9,1,0,1,12,2,0,159,6.3,863,822,27,97,0,2,0.0
Egor Yakovlev,27,D,25,2,5,7,-6,6,1.0,2,0,0,0,5,0,0,24,8.3,392,940,22,12,0,0,0.0
Keith Yandle,32,D,82,9,53,62,-17,50,7.5,2,7,0,2,21,32,0,199,4.5,1840,1347,76,47,0,0,0.0
Pavel Zacha,21,C,61,13,12,25,-6,15,2.3,7,4,2,2,9,2,1,99,13.1,981,965,24,68,348,364,48.9
Nikita Zadorov,23,D,70,7,7,14,19,75,4.4,7,0,0,0,7,0,0,100,7.0,1204,1032,67,228,0,0,0.0
Nikita Zaitsev,27,D,81,3,11,14,2,18,2.4,3,0,0,0,11,0,0,71,4.2,1658,1228,151,139,0,0,0.0
Travis Zajac,33,C,80,19,27,46,-25,20,3.5,12,5,2,3,20,7,0,120,15.8,1542,1156,38,66,841,605,58.2
Mika Zibanejad,25,C,82,30,44,74,-12,47,7.3,17,11,2,5,32,12,0,236,12.7,1686,1234,66,134,830,842,49.6
Mats Zuccarello,31,LW,48,12,28,40,-8,24,3.4,9,3,0,1,16,12,0,104,11.5,953,1191,43,57,10,20,33.3
Jason Zucker,27,LW,81,21,21,42,-9,28,4.1,14,7,0,5,14,7,0,214,9.8,1383,1025,38,87,2,11,15.4
Valentin Zykov,23,LW,28,2,3,5,-5,2,0.1,2,0,0,0,1,2,0,29,6.9,279,597,6,26,2,7,22.2
